'voicing','zcr','gt'
0.91642,0.024331,3
0.93809,0.025142,3
0.97017,0.025142,3
0.98457,0.024331,3
0.97964,0.025142,3
0.97533,0.025142,3
0.98271,0.027575,3
0.99089,0.033252,3
0.99311,0.036496,3
0.99298,0.042985,3
0.99343,0.043796,3
0.99217,0.051095,3
0.99319,0.050284,3
0.99466,0.049473,3
0.99456,0.047851,3
0.99499,0.047851,3
0.99581,0.049473,3
0.99674,0.051095,3
0.99685,0.050284,3
0.99586,0.051095,3
0.99577,0.050284,3
0.99571,0.049473,3
0.996,0.049473,3
0.9959,0.049473,3
0.99598,0.049473,3
0.99662,0.050284,3
0.9965,0.05515,3
0.99633,0.062449,3
0.99623,0.07056,3
0.99604,0.072182,3
0.99626,0.073804,3
0.99493,0.074615,3
0.99695,0.072993,3
0.99763,0.07056,3
0.9968,0.068938,3
0.99692,0.077048,3
0.99736,0.08678,3
0.99666,0.087591,3
0.99596,0.077048,3
0.99752,0.073804,3
0.99856,0.069749,3
0.99768,0.059205,3
0.99744,0.050284,3
0.99742,0.047851,3
0.9968,0.035685,3
0.99586,0.024331,3
0.99666,0.024331,3
0.99742,0.029197,3
0.99786,0.041363,3
0.99717,0.043796,3
0.99687,0.033252,3
0.9962,0.024331,3
0.99389,0.025953,3
0.99355,0.025953,3
0.9964,0.02352,3
0.99717,0.024331,3
0.99789,0.024331,3
0.99629,0.024331,3
0.99151,0.024331,3
0.97712,0.026764,3
0.97168,0.026764,3
0.99064,0.025953,3
0.99677,0.024331,3
0.99797,0.024331,3
0.9958,0.024331,3
0.99144,0.024331,3
0.98789,0.022709,3
0.99162,0.02352,3
0.99299,0.02352,3
0.99629,0.024331,3
0.99816,0.024331,3
0.99629,0.024331,3
0.98947,0.02352,3
0.98587,0.022709,3
0.99369,0.022709,3
0.99194,0.02352,3
0.98278,0.02352,3
0.99044,0.02352,3
0.99546,0.024331,3
0.99456,0.02352,3
0.99588,0.02352,3
0.99276,0.02352,3
0.985,0.022709,3
0.97142,0.022709,3
0.98861,0.02352,3
0.99613,0.02352,3
0.99645,0.02352,3
0.99175,0.02352,3
0.97879,0.02352,3
0.96103,0.02352,3
0.96966,0.025953,3
0.91008,0.027575,3
0.94859,0.030008,3
0.98337,0.027575,3
0.97363,0.02352,3
0.96298,0.027575,3
0.93333,0.060016,3
0.82229,0.062449,3
0.81486,0.054339,3
0.72455,0.064071,3
0.88874,0.047851,3
0.9424,0.030008,3
0.91027,0.060016,3
0.81518,0.067315,3
0.91238,0.043796,3
0.93876,0.030008,3
0.92767,0.045418,3
0.77893,0.079481,3
0.27846,0.17437,3
0.87458,0.077859,3
0.93884,0.029197,3
0.96943,0.026764,3
0.98953,0.02352,3
0.99339,0.021898,3
0.99607,0.021898,3
0.99752,0.02352,3
0.99813,0.025142,3
0.99789,0.025142,3
0.99819,0.021087,3
0.9981,0.021087,3
0.99864,0.021087,3
0.99903,0.021087,3
0.99825,0.029197,3
0.99818,0.03974,3
0.99889,0.042985,3
0.99772,0.042985,3
0.99768,0.044607,3
0.99759,0.045418,3
0.99828,0.054339,3
0.99793,0.060827,3
0.99781,0.049473,3
0.99741,0.045418,3
0.99756,0.051906,3
0.99721,0.065693,3
0.99592,0.062449,3
0.99379,0.051095,3
0.99328,0.049473,3
0.99147,0.049473,3
0.98972,0.051095,3
0.98703,0.062449,3
0.98806,0.07056,3
0.99061,0.066504,3
0.99293,0.066504,3
0.99314,0.065693,3
0.99333,0.065693,3
0.9938,0.066504,3
0.99495,0.065693,3
0.99355,0.068127,3
0.99369,0.069749,3
0.99379,0.068938,3
0.99358,0.066504,3
0.99453,0.066504,3
0.99551,0.066504,3
0.99609,0.066504,3
0.99546,0.066504,3
0.99547,0.066504,3
0.99505,0.065693,3
0.99493,0.066504,3
0.99464,0.066504,3
0.96247,0.072993,3
0.89306,0.081914,3
0.62263,0.081103,3
0.84372,0.072993,3
0.91039,0.060827,3
0.93102,0.060827,3
0.89147,0.072182,3
0.63201,0.077048,3
0.52451,0.071371,3
0.605,0.064882,3
0.51693,0.05515,3
0.55055,0.046229,3
0.73057,0.045418,3
0.7971,0.049473,3
0.83397,0.043796,3
0.82573,0.037307,3
0.80694,0.034063,3
0.84351,0.032441,3
0.89029,0.027575,3
0.91233,0.025953,3
0.92684,0.025953,3
0.92399,0.025953,3
0.91569,0.025953,3
0.91571,0.027575,3
0.93075,0.028386,3
0.93824,0.027575,3
0.93987,0.027575,3
0.94598,0.028386,3
0.94075,0.029197,3
0.93865,0.035685,3
0.95228,0.038929,3
0.96503,0.040552,3
0.97085,0.04704,3
0.97436,0.051906,3
0.98256,0.060016,3
0.98611,0.060016,3
0.98474,0.053528,3
0.98583,0.050284,3
0.98916,0.043796,3
0.99198,0.032441,3
0.99405,0.032441,3
0.99547,0.042174,3
0.996,0.04704,3
0.99584,0.049473,3
0.99653,0.051906,3
0.99744,0.051906,3
0.99785,0.051906,3
0.99801,0.051906,3
0.99776,0.048662,3
0.99726,0.036496,3
0.99678,0.025953,3
0.99653,0.027575,3
0.9965,0.027575,3
0.9959,0.027575,3
0.99507,0.025953,3
0.99415,0.025953,3
0.99285,0.030819,3
0.99334,0.042985,3
0.99502,0.051095,3
0.99561,0.051906,3
0.99518,0.051906,3
0.99528,0.051095,3
0.99462,0.051906,3
0.99439,0.056772,3
0.99462,0.061638,3
0.99668,0.060016,3
0.99726,0.051906,3
0.99889,0.051906,3
0.99886,0.051906,3
0.96173,0.052717,3
0.93423,0.048662,3
0.98126,0.042174,3
0.98581,0.043796,3
0.98992,0.051095,3
0.99286,0.050284,3
0.99234,0.045418,3
0.99334,0.047851,3
0.99455,0.051095,3
0.99677,0.055961,3
0.99802,0.057583,3
0.99752,0.056772,3
0.99655,0.053528,3
0.99645,0.058394,3
0.99667,0.072182,3
0.99641,0.077048,3
0.99643,0.074615,3
0.9953,0.073804,3
0.99519,0.073804,3
0.9963,0.07867,3
0.99653,0.081914,3
0.99491,0.090835,3
0.99162,0.098135,3
0.98628,0.10057,3
0.94195,0.10543,3
0.74101,0.10624,3
0.62738,0.099757,3
0.88262,0.082725,3
0.93926,0.07056,3
0.94302,0.058394,3
0.94534,0.051906,3
0.93413,0.057583,3
0.96489,0.064071,3
0.97992,0.068938,3
0.98035,0.056772,3
0.97958,0.053528,3
0.97368,0.062449,3
0.93903,0.075426,3
0.97292,0.079481,3
0.98263,0.075426,3
0.98792,0.072182,3
0.98539,0.068127,3
0.98285,0.07056,3
0.98443,0.065693,3
0.98598,0.058394,3
0.98488,0.048662,3
0.98272,0.048662,3
0.98729,0.061638,3
0.98501,0.066504,3
0.98705,0.07056,3
0.9866,0.07056,3
0.98852,0.07056,3
0.99315,0.071371,3
0.99231,0.07056,3
0.99427,0.07056,3
0.99562,0.07056,3
0.99423,0.071371,3
0.9919,0.067315,3
0.99038,0.067315,3
0.99308,0.071371,3
0.99198,0.072993,3
0.99233,0.07056,3
0.9914,0.069749,3
0.98681,0.069749,3
0.98912,0.07056,3
0.99157,0.071371,3
0.98815,0.071371,3
0.98972,0.07056,3
0.99152,0.071371,3
0.9885,0.071371,3
0.98842,0.07056,3
0.99192,0.071371,3
0.9928,0.071371,3
0.99243,0.072993,3
0.99137,0.072993,3
0.99062,0.072993,3
0.99282,0.07056,3
0.99446,0.07056,3
0.99495,0.071371,3
0.99531,0.07056,3
0.99466,0.071371,3
0.99457,0.071371,3
0.99489,0.07056,3
0.99476,0.071371,3
0.9937,0.071371,3
0.99161,0.071371,3
0.98279,0.081103,3
0.97831,0.081103,3
0.98307,0.07867,3
0.98279,0.08678,3
0.98144,0.083536,3
0.98868,0.076237,3
0.99013,0.072993,3
0.98706,0.071371,3
0.98073,0.07056,3
0.98175,0.069749,3
0.98079,0.068938,3
0.98694,0.07056,3
0.99174,0.07056,3
0.99195,0.07056,3
0.99424,0.069749,3
0.99497,0.069749,3
0.98803,0.069749,3
0.98992,0.069749,3
0.99297,0.069749,3
0.99429,0.069749,3
0.99296,0.068127,3
0.99078,0.069749,3
0.9915,0.068127,3
0.9935,0.068938,3
0.99456,0.068938,3
0.99291,0.068938,3
0.99066,0.068938,3
0.99007,0.066504,3
0.98644,0.067315,3
0.98171,0.064882,3
0.9792,0.062449,3
0.98272,0.056772,3
0.98422,0.058394,3
0.97924,0.05515,3
0.97568,0.04704,3
0.98283,0.041363,3
0.98774,0.035685,3
0.98562,0.037307,3
0.98334,0.038929,3
0.99013,0.035685,3
0.99245,0.034063,3
0.98895,0.033252,3
0.99074,0.034063,3
0.99251,0.033252,3
0.99341,0.034063,3
0.99501,0.033252,3
0.99215,0.033252,3
0.98951,0.032441,3
0.9938,0.033252,3
0.99307,0.033252,3
0.99237,0.033252,3
0.9954,0.033252,3
0.99586,0.033252,3
0.99632,0.033252,3
0.99828,0.033252,3
0.99792,0.033252,3
0.99718,0.033252,3
0.99489,0.033252,3
0.99113,0.033252,3
0.99128,0.033252,3
0.9907,0.033252,3
0.98545,0.033252,3
0.98351,0.033252,3
0.96614,0.034874,3
0.93757,0.048662,3
0.95325,0.04704,3
0.97921,0.035685,3
0.91646,0.062449,3
0.41066,0.15815,3
0.70917,0.103,3
0.96769,0.04704,3
0.98898,0.029197,3
0.99534,0.029197,3
0.99757,0.029197,3
0.99852,0.029197,3
0.99831,0.029197,3
0.9981,0.029197,3
0.99794,0.028386,3
0.99855,0.028386,3
0.99883,0.028386,3
0.99913,0.028386,3
0.99873,0.029197,3
0.99838,0.029197,3
0.99898,0.029197,3
0.99926,0.029197,3
0.9992,0.029197,3
0.99877,0.030008,3
0.9974,0.030008,3
0.99671,0.029197,3
0.99725,0.030008,3
0.99518,0.030008,3
0.99508,0.030008,3
0.99854,0.030008,3
0.99913,0.030008,3
0.99872,0.030819,3
0.99903,0.030008,3
0.99914,0.030819,3
0.99872,0.044607,3
0.99715,0.058394,3
0.99846,0.060827,3
0.99814,0.060016,3
0.99758,0.057583,3
0.98062,0.049473,3
0.95325,0.061638,3
0.94372,0.07056,3
0.97307,0.051906,3
0.9873,0.034874,3
0.99236,0.033252,3
0.99559,0.042985,3
0.9959,0.056772,3
0.99701,0.055961,3
0.99705,0.055961,3
0.99354,0.049473,3
0.89537,0.049473,3
0.88259,0.05515,3
0.96775,0.060016,3
0.97613,0.066504,3
0.98186,0.07056,3
0.98499,0.069749,3
0.96222,0.066504,3
0.92255,0.060016,3
0.96342,0.060016,3
0.98978,0.065693,3
0.99529,0.065693,3
0.96655,0.065693,3
0.83162,0.083536,3
0.66856,0.093268,3
0.83027,0.085158,3
0.87123,0.080292,3
0.91068,0.080292,3
0.94539,0.082725,3
0.94406,0.084347,3
0.89708,0.076237,3
0.82664,0.067315,3
0.78186,0.064071,3
0.68707,0.12003,3
0.39719,0.13869,3
0.1915,0.15491,3
0.44908,0.16383,3
0.73207,0.12814,3
0.90096,0.11922,3
0.95377,0.11679,3
0.95133,0.11273,3
0.97159,0.11436,3
0.98323,0.10381,3
0.97118,0.094079,3
0.68613,0.098135,3
0.70172,0.094079,3
0.88837,0.084347,3
0.95273,0.081103,3
0.94601,0.07056,3
0.95912,0.052717,3
0.973,0.041363,3
0.96108,0.044607,3
0.95385,0.050284,3
0.97079,0.048662,3
0.98703,0.040552,3
0.99171,0.040552,3
0.99385,0.040552,3
0.98999,0.03974,3
0.99179,0.040552,3
0.99474,0.040552,3
0.99482,0.040552,3
0.99421,0.040552,3
0.99563,0.040552,3
0.99674,0.040552,3
0.99682,0.040552,3
0.9977,0.040552,3
0.99818,0.040552,3
0.99822,0.040552,3
0.99817,0.040552,3
0.99804,0.055961,3
0.99783,0.074615,3
0.99826,0.081103,3
0.99886,0.081103,3
0.99903,0.081103,3
0.99858,0.080292,3
0.99822,0.081103,3
0.99854,0.080292,3
0.99861,0.081103,3
0.99829,0.080292,3
0.99664,0.081103,3
0.99723,0.081103,3
0.99711,0.081103,3
0.99721,0.080292,3
0.99752,0.083536,3
0.99801,0.083536,3
0.99804,0.083536,3
0.99303,0.080292,3
0.99549,0.079481,3
0.99631,0.07867,3
0.99524,0.079481,3
0.99246,0.07867,3
0.99276,0.077859,3
0.99563,0.079481,3
0.99558,0.080292,3
0.99433,0.080292,3
0.99082,0.076237,3
0.98866,0.058394,3
0.99195,0.060016,3
0.98901,0.073804,3
0.98895,0.074615,3
0.98649,0.07867,3
0.98064,0.080292,3
0.97983,0.077859,3
0.95847,0.069749,3
0.95179,0.064882,3
0.96968,0.067315,3
0.98627,0.077048,3
0.99467,0.077048,3
0.99387,0.077048,3
0.9905,0.072182,3
0.98026,0.066504,3
0.97162,0.061638,3
0.98835,0.057583,3
0.99264,0.053528,3
0.98983,0.058394,3
0.98568,0.065693,3
0.98748,0.068127,3
0.98122,0.050284,3
0.97434,0.046229,3
0.98483,0.071371,3
0.98754,0.10057,3
0.99008,0.089213,3
0.99155,0.058394,3
0.99027,0.042985,3
0.98581,0.03974,3
0.98439,0.040552,3
0.98825,0.050284,3
0.98726,0.047851,3
0.99035,0.042174,3
0.98673,0.053528,3
0.95053,0.036496,3
0.98601,0.025953,3
0.99172,0.026764,3
0.98986,0.025953,3
0.98212,0.025953,3
0.98776,0.025953,3
0.9963,0.026764,3
0.99772,0.025953,3
0.99791,0.025953,3
0.99712,0.026764,3
0.99765,0.025953,3
0.99858,0.025953,3
0.99818,0.025953,3
0.99685,0.025953,3
0.99447,0.025953,3
0.98789,0.025953,3
0.98745,0.025953,3
0.99616,0.026764,3
0.99821,0.025953,3
0.99681,0.025953,3
0.99304,0.025953,3
0.97956,0.025953,3
0.98362,0.025953,3
0.99386,0.025953,3
0.99714,0.026764,3
0.99751,0.025953,3
0.99504,0.025953,3
0.98983,0.026764,3
0.96352,0.029197,3
0.97827,0.029197,3
0.99025,0.028386,3
0.99445,0.025953,3
0.99272,0.025953,3
0.9828,0.025953,3
0.96535,0.025953,3
0.96397,0.027575,3
0.96626,0.027575,3
0.95566,0.030008,3
0.93828,0.03163,3
0.96724,0.027575,3
0.65731,0.061638,3
0.42668,0.1768,3
0.69259,0.19708,3
0.93656,0.11598,3
0.99117,0.065693,3
0.99565,0.061638,3
0.99694,0.061638,3
0.99731,0.061638,3
0.99685,0.062449,3
0.98017,0.07056,3
0.9215,0.072182,3
0.91134,0.069749,3
0.95524,0.073804,3
0.98065,0.066504,3
0.98048,0.057583,3
0.97272,0.054339,3
0.96921,0.047851,3
0.96817,0.052717,3
0.92486,0.060016,3
0.9212,0.060016,3
0.96609,0.046229,3
0.98763,0.03163,3
0.99259,0.030008,3
0.99308,0.030819,3
0.99433,0.030819,3
0.9935,0.030008,3
0.99406,0.030008,3
0.99402,0.030819,3
0.98938,0.045418,3
0.97916,0.064882,3
0.96611,0.082725,3
0.9569,0.077048,3
0.95471,0.069749,3
0.95844,0.066504,3
0.96052,0.06326,3
0.95321,0.084347,3
0.95027,0.093268,3
0.94886,0.090835,3
0.93224,0.095702,3
0.89091,0.10381,3
0.86132,0.10543,3
0.88052,0.10543,3
0.8949,0.11192,3
0.92172,0.094891,3
0.92172,0.073804,3
0.94402,0.065693,3
0.965,0.071371,3
0.94854,0.062449,3
0.94086,0.041363,3
0.90978,0.034874,3
0.91931,0.03163,3
0.952,0.03163,3
0.94023,0.037307,3
0.9292,0.044607,3
0.94025,0.042985,3
0.95201,0.035685,3
0.95356,0.049473,3
0.964,0.054339,3
0.96981,0.048662,3
0.96078,0.043796,3
0.94837,0.051095,3
0.95802,0.051095,3
0.97452,0.03974,3
0.98178,0.03163,3
0.98281,0.03974,3
0.98178,0.050284,3
0.97787,0.065693,3
0.96473,0.07867,3
0.9315,0.10057,3
0.83914,0.11273,3
0.85126,0.1468,3
0.87647,0.14599,3
0.88393,0.10949,3
0.84973,0.11436,3
0.85628,0.10624,3
0.88845,0.07056,3
0.87739,0.062449,3
0.89181,0.060016,3
0.93679,0.051906,3
0.94093,0.044607,3
0.96064,0.041363,3
0.9656,0.032441,3
0.944,0.046229,3
0.94535,0.067315,3
0.94441,0.084347,3
0.94396,0.10949,3
0.95342,0.11598,3
0.9498,0.11273,3
0.95551,0.10381,3
0.95593,0.094891,3
0.96515,0.10381,3
0.97323,0.103,3
0.96578,0.098946,3
0.91696,0.12895,3
0.82992,0.17924,3
0.70675,0.2279,3
0.67796,0.22871,3
0.67381,0.21006,3
0.75305,0.17275,3
0.85676,0.12652,3
0.47978,0.15004,3
0.95543,0.13706,3
0.93302,0.08678,3
0.9579,0.080292,3
0.90691,0.080292,3
0.99221,0.076237,3
0.92823,0.071371,3
0.86259,0.072993,3
0.83945,0.068938,3
0.83399,0.059205,3
0.9309,0.06326,3
0.96719,0.069749,3
0.9301,0.058394,3
0.88325,0.043796,3
0.87083,0.038929,3
0.90155,0.036496,3
0.9501,0.034874,3
0.96849,0.034874,3
0.97465,0.034874,3
0.95609,0.037307,3
0.9252,0.037307,3
0.92743,0.046229,3
0.96309,0.061638,3
0.98475,0.068938,3
0.99128,0.054339,3
0.99594,0.038929,3
0.9911,0.034874,3
0.97621,0.038929,3
0.96459,0.049473,3
0.96932,0.064071,3
0.98397,0.077859,3
0.99405,0.07867,3
0.99686,0.074615,3
0.99809,0.071371,3
0.99783,0.071371,3
0.99745,0.071371,3
0.99701,0.076237,3
0.99712,0.085158,3
0.99759,0.090835,3
0.99719,0.077048,3
0.99591,0.076237,3
0.99537,0.077859,3
0.9956,0.095702,3
0.99688,0.099757,3
0.99671,0.094079,3
0.99597,0.081914,3
0.99583,0.080292,3
0.99643,0.077048,3
0.99711,0.056772,3
0.99696,0.041363,3
0.99549,0.046229,3
0.99802,0.067315,3
0.99777,0.07867,3
0.99718,0.07056,3
0.99667,0.069749,3
0.9954,0.069749,3
0.99652,0.069749,3
0.99711,0.069749,3
0.99804,0.069749,3
0.99757,0.068938,3
0.99722,0.07056,3
0.99197,0.072993,3
0.97559,0.074615,3
0.98588,0.060016,3
0.98758,0.050284,3
0.99024,0.056772,3
0.99187,0.072993,3
0.98434,0.073804,3
0.97916,0.072182,3
0.98326,0.055961,3
0.98561,0.04704,3
0.98736,0.069749,3
0.98837,0.097324,3
0.98604,0.093268,3
0.98844,0.079481,3
0.98124,0.071371,3
0.98275,0.060827,3
0.98177,0.051095,3
0.98811,0.052717,3
0.98889,0.064071,3
0.99226,0.069749,3
0.98363,0.10868,3
0.95884,0.1103,3
0.86562,0.071371,3
0.89882,0.072993,3
0.91126,0.072993,3
0.95354,0.069749,3
0.96479,0.065693,3
0.95883,0.064882,3
0.96301,0.064882,3
0.96816,0.064071,3
0.95891,0.064882,3
0.9399,0.064882,3
0.92305,0.064882,3
0.90514,0.064882,3
0.90526,0.065693,3
0.90351,0.065693,3
0.87421,0.08678,3
0.92263,0.12814,3
0.8093,0.20032,3
0.77073,0.20438,3
0.76356,0.17518,3
0.75071,0.15977,3
0.74882,0.13625,3
0.73254,0.13301,3
0.76228,0.13463,3
0.80008,0.13058,3
0.81087,0.13058,3
0.84975,0.13382,3
0.91306,0.14031,3
0.88091,0.14436,3
0.88874,0.14274,3
0.95692,0.13788,3
0.96952,0.13139,3
0.96533,0.13301,3
0.95486,0.13463,3
0.95912,0.1322,3
0.9714,0.13058,3
0.97296,0.13463,3
0.97523,0.13788,3
0.97715,0.13463,3
0.97793,0.13139,3
0.97587,0.1322,3
0.97698,0.13382,3
0.97251,0.13301,3
0.97166,0.13301,3
0.97734,0.13301,3
0.97741,0.13139,3
0.97329,0.13139,3
0.97293,0.13382,3
0.96861,0.13869,3
0.95406,0.14193,3
0.95116,0.14031,3
0.97439,0.13382,3
0.98499,0.13139,3
0.98597,0.1322,3
0.97658,0.1322,3
0.96892,0.1322,3
0.97656,0.13301,3
0.97644,0.13301,3
0.96333,0.12003,3
0.95446,0.11679,3
0.95021,0.11679,3
0.94793,0.11192,3
0.94851,0.11111,3
0.94293,0.1176,3
0.94431,0.12328,3
0.93989,0.12328,3
0.93119,0.12895,3
0.91677,0.16302,3
0.87791,0.19465,3
0.87752,0.17437,3
0.9049,0.14274,3
0.92255,0.14193,3
0.91279,0.14599,3
0.91396,0.1395,3
0.93566,0.12814,3
0.94181,0.12165,3
0.94933,0.12814,3
0.95736,0.13139,3
0.96338,0.12733,3
0.96797,0.11841,3
0.96711,0.11517,3
0.96738,0.11841,3
0.96623,0.12571,3
0.97241,0.13706,3
0.97847,0.13869,3
0.97901,0.14193,3
0.98398,0.14193,3
0.98501,0.13625,3
0.97963,0.13301,3
0.97307,0.13139,3
0.97366,0.1322,3
0.97432,0.13463,3
0.96491,0.1395,3
0.95706,0.14274,3
0.94986,0.14112,3
0.93728,0.15166,3
0.92396,0.15166,3
0.91921,0.15085,3
0.92898,0.14923,3
0.93359,0.12814,3
0.92159,0.12328,3
0.91406,0.12571,3
0.90077,0.12652,3
0.90206,0.12247,3
0.91625,0.13788,3
0.93883,0.14355,3
0.95812,0.14031,3
0.96777,0.13706,3
0.97075,0.13463,3
0.96954,0.13382,3
0.96411,0.13544,3
0.97504,0.13544,3
0.97965,0.13382,3
0.98234,0.13301,3
0.98388,0.13382,3
0.98264,0.13301,3
0.9758,0.14193,3
0.95183,0.1468,3
0.94048,0.14517,3
0.94929,0.14112,3
0.9568,0.13706,3
0.96803,0.13625,3
0.98115,0.13382,3
0.92821,0.13301,3
0.92479,0.13301,3
0.90857,0.13301,3
0.96607,0.14193,3
0.92398,0.14274,3
0.93657,0.13788,3
0.97188,0.13382,3
0.982,0.13382,3
0.97185,0.13382,3
0.96467,0.13625,3
0.96447,0.13625,3
0.95668,0.14031,3
0.91917,0.14761,3
0.89984,0.15247,3
0.92943,0.14193,3
0.93727,0.14436,3
0.91676,0.15328,3
0.87968,0.14923,3
0.88477,0.14436,3
0.87762,0.14436,3
0.92382,0.13301,3
0.95466,0.13463,3
0.96208,0.13301,3
0.96101,0.13706,3
0.93922,0.14517,3
0.91577,0.18573,3
0.9495,0.14031,3
0.91182,0.10462,3
0.8459,0.11517,3
0.66825,0.10706,3
0.73226,0.096513,3
0.78871,0.095702,3
0.89897,0.082725,3
0.96758,0.068938,3
0.97962,0.067315,3
0.97241,0.054339,3
0.9564,0.042985,3
0.97945,0.051906,3
0.98791,0.065693,3
0.98857,0.065693,3
0.99068,0.065693,3
0.99417,0.065693,3
0.99342,0.065693,3
0.9904,0.064882,3
0.99175,0.064882,3
0.99492,0.064882,3
0.99497,0.065693,3
0.99521,0.065693,3
0.99667,0.066504,3
0.99803,0.066504,3
0.99779,0.067315,3
0.99652,0.067315,3
0.99701,0.068127,3
0.99719,0.068127,3
0.99775,0.067315,3
0.99845,0.066504,3
0.99875,0.066504,3
0.99893,0.066504,3
0.99904,0.067315,3
0.99917,0.066504,3
0.99922,0.066504,3
0.99904,0.066504,3
0.999,0.066504,3
0.99887,0.066504,3
0.998,0.066504,3
0.99506,0.083536,3
0.98688,0.091646,3
0.95969,0.13788,3
0.93561,0.15004,3
0.91255,0.1541,3
0.95506,0.10706,3
0.98777,0.077048,3
0.99242,0.068938,3
0.99277,0.069749,3
0.99506,0.068938,3
0.99621,0.068938,3
0.9976,0.062449,3
0.99803,0.050284,3
0.99706,0.037307,3
0.99781,0.035685,3
0.99346,0.034874,3
0.99067,0.045418,3
0.99495,0.061638,3
0.99173,0.069749,3
0.99293,0.060016,3
0.99109,0.043796,3
0.99317,0.035685,3
0.99546,0.03974,3
0.99413,0.041363,3
0.99608,0.042174,3
0.99512,0.051906,3
0.99259,0.052717,3
0.98994,0.040552,3
0.99449,0.034874,3
0.99419,0.035685,3
0.99428,0.035685,3
0.99401,0.035685,3
0.99475,0.034874,3
0.99277,0.034874,3
0.98918,0.034874,3
0.99343,0.035685,3
0.99191,0.035685,3
0.99093,0.035685,3
0.99144,0.034063,3
0.9875,0.034063,3
0.98923,0.034874,3
0.97676,0.049473,3
0.7982,0.080292,3
0.86172,0.076237,3
0.96195,0.045418,3
0.98593,0.03974,3
0.97844,0.049473,3
0.93843,0.050284,3
0.93787,0.045418,3
0.62783,0.14599,3
0.79689,0.23277,3
0.89763,0.103,3
0.92879,0.11517,3
0.95599,0.11436,3
0.97031,0.097324,3
0.96873,0.085158,3
0.95809,0.071371,3
0.88725,0.069749,3
0.77889,0.071371,3
0.8282,0.065693,3
0.82566,0.068127,3
0.86408,0.072993,3
0.862,0.062449,3
0.86891,0.059205,3
0.91777,0.064071,3
0.95804,0.068938,3
0.97523,0.067315,3
0.95699,0.065693,3
0.92958,0.06326,3
0.9505,0.068938,3
0.95947,0.073804,3
0.96594,0.072182,3
0.94832,0.072993,3
0.89272,0.073804,3
0.97193,0.07056,3
0.9221,0.072993,3
0.9791,0.076237,3
0.97895,0.076237,3
0.95984,0.077048,3
0.95818,0.074615,3
0.95583,0.067315,3
0.90947,0.072182,3
0.92371,0.074615,3
0.95483,0.073804,3
0.93746,0.089213,3
0.94687,0.08678,3
0.98762,0.067315,3
0.87486,0.068127,3
0.97867,0.068127,3
0.92856,0.076237,3
0.91695,0.077859,3
0.9265,0.072993,3
0.94334,0.077048,3
0.97199,0.072993,3
0.98594,0.072993,3
0.97385,0.081914,3
0.91115,0.085969,3
0.94585,0.077859,3
0.94067,0.088402,3
0.94526,0.085969,3
0.9687,0.075426,3
0.96729,0.069749,3
0.96404,0.077048,3
0.9701,0.074615,3
0.9326,0.076237,3
0.93997,0.081914,3
0.9457,0.076237,3
0.97747,0.075426,3
0.97983,0.069749,3
0.97524,0.07056,3
0.98208,0.072182,3
0.9822,0.072993,3
0.98873,0.071371,3
0.99218,0.07056,3
0.99414,0.071371,3
0.99309,0.071371,3
0.99274,0.071371,3
0.99569,0.071371,3
0.99459,0.071371,3
0.99286,0.069749,3
0.99586,0.069749,3
0.99629,0.07056,3
0.99595,0.068938,3
0.9955,0.069749,3
0.99594,0.069749,3
0.99098,0.068938,3
0.99433,0.068127,3
0.99376,0.068127,3
0.99262,0.068127,3
0.99471,0.068938,3
0.99553,0.068938,3
0.99231,0.069749,3
0.97648,0.067315,3
0.96415,0.064882,3
0.82287,0.059205,3
0.85757,0.048662,3
0.8702,0.042174,3
0.82169,0.04704,3
0.77521,0.061638,3
0.57708,0.14517,3
0.72324,0.23358,3
0.88305,0.15977,3
0.94124,0.10057,3
0.73635,0.10219,3
0.33546,0.097324,3
0.61674,0.08678,3
0.62703,0.065693,3
0.76564,0.03974,3
0.90117,0.042985,3
0.9261,0.049473,3
0.94028,0.038929,3
0.92436,0.029197,3
0.93341,0.03163,3
0.97255,0.037307,3
0.98383,0.035685,3
0.98462,0.030819,3
0.98049,0.033252,3
0.98312,0.04704,3
0.98748,0.058394,3
0.99013,0.069749,3
0.99111,0.083536,3
0.99122,0.088402,3
0.99306,0.085969,3
0.99357,0.085158,3
0.99323,0.083536,3
0.99425,0.084347,3
0.99507,0.083536,3
0.99712,0.083536,3
0.9969,0.085158,3
0.99671,0.083536,3
0.99721,0.084347,3
0.99694,0.084347,3
0.99615,0.083536,3
0.99512,0.08678,3
0.99248,0.090024,3
0.99204,0.090835,3
0.99427,0.083536,3
0.99461,0.083536,3
0.99477,0.075426,3
0.99447,0.064071,3
0.99323,0.058394,3
0.93884,0.072182,3
0.90649,0.076237,3
0.92483,0.07056,3
0.9535,0.062449,3
0.97424,0.061638,3
0.97478,0.049473,3
0.97031,0.034063,3
0.95127,0.041363,3
0.95593,0.060827,3
0.9641,0.053528,3
0.97284,0.035685,3
0.97841,0.034063,3
0.96909,0.029197,3
0.98498,0.037307,3
0.9884,0.052717,3
0.98531,0.055961,3
0.98645,0.040552,3
0.98579,0.037307,3
0.95388,0.049473,3
0.97654,0.057583,3
0.97908,0.05515,3
0.97708,0.041363,3
0.97785,0.036496,3
0.96858,0.049473,3
0.92072,0.10381,3
0.59543,0.2498,3
0.80264,0.16302,3
0.87996,0.13301,3
0.82438,0.14355,3
