0,0.014444
0,0.026054
0,0.037664
0.10552,0.049274
0.086872,0.060884
0.074324,0.072494
0.089638,0.084104
0.059967,0.095714
0.042361,0.10732
0.077169,0.11893
0.080364,0.13054
0.058589,0.14215
0.03946,0.15376
0.042803,0.16537
0.041763,0.17698
0.04655,0.18859
0.055158,0.2002
0.073275,0.21181
0.056719,0.22342
0.089539,0.23503
0.068508,0.24664
0.064685,0.25825
0.11956,0.26986
0.12019,0.28147
0.057153,0.29308
0.056494,0.30469
0.080627,0.3163
0.058401,0.32791
0.051498,0.33952
0.079211,0.35113
0.058819,0.36274
0.059462,0.37435
0.062891,0.38596
0.079916,0.39757
0.063033,0.40918
0.063642,0.42079
0.075812,0.4324
0.04997,0.44401
0.098444,0.45562
0.084673,0.46723
0.037845,0.47884
0.069227,0.49045
0.078705,0.50206
0.040567,0.51367
0.051429,0.52528
0.070779,0.53689
0.037527,0.5485
0.065234,0.56011
0.04607,0.57172
0.070486,0.58333
0.088046,0.59494
0.075219,0.60655
0.061999,0.61816
0.075039,0.62977
0.045335,0.64138
0.069626,0.65299
0.064562,0.6646
0.048473,0.67621
0.04942,0.68782
0.033882,0.69943
0.021563,0.71104
0.12376,0.72265
0.11264,0.73426
0.060933,0.74587
0.047389,0.75748
0.045811,0.76909
0.049437,0.7807
0.064856,0.79231
0.062814,0.80392
0,0.81553
0,0.82714
0.036802,0.83875
0.04443,0.85036
0.012256,0.86197
0.043793,0.87358
0.08587,0.88519
0,0.8968
0,0.90841
0,0.92002
0,0.93163
0,0.94324
0,0.95485
0,0.96646
0,0.97807
0,0.98968
0,1.0013
0,1.0129
0.0019664,1.0245
0,1.0361
0,1.0477
0,1.0593
0,1.071
0,1.0826
0,1.0942
0,1.1058
0,1.1174
0.013409,1.129
0.05318,1.1406
0.0076536,1.1522
0,1.1638
0.023387,1.1754
0,1.1871
0,1.1987
0,1.2103
0,1.2219
0,1.2335
0,1.2451
0,1.2567
0,1.2683
0,1.2799
0.1862,1.2915
0,1.3032
0,1.3148
0,1.3264
0,1.338
0,1.3496
0,1.3612
0,1.3728
0,1.3844
0.090056,1.396
0.095058,1.4076
0.10204,1.4193
0.078523,1.4309
0,1.4425
0,1.4541
0,1.4657
0,1.4773
0,1.4889
0,1.5005
0,1.5121
0,1.5237
0,1.5354
0,1.547
0.011423,1.5586
0.0044882,1.5702
0,1.5818
0,1.5934
0,1.605
0,1.6166
0,1.6282
0,1.6398
0,1.6515
0,1.6631
0,1.6747
0,1.6863
0.00018768,1.6979
0.042535,1.7095
0.032431,1.7211
0.022103,1.7327
0.048705,1.7443
0,1.7559
0,1.7676
0,1.7792
0,1.7908
0.014405,1.8024
0.0037112,1.814
0.011159,1.8256
0.025856,1.8372
0,1.8488
0,1.8604
0.0045709,1.872
0.025262,1.8837
0.023174,1.8953
0.045723,1.9069
0.017742,1.9185
0,1.9301
0,1.9417
0,1.9533
0,1.9649
0,1.9765
0,1.9881
0.098228,1.9998
0,2.0114
0,2.023
0,2.0346
0,2.0462
0,2.0578
0,2.0694
0,2.081
0,2.0926
0,2.1042
0.45154,2.1159
0.46313,2.1275
0.12688,2.1391
0.010288,2.1507
0,2.1623
0.0082264,2.1739
0.00025207,2.1855
0,2.1971
0,2.2087
0,2.2203
0,2.232
0,2.2436
0.25012,2.2552
0.012331,2.2668
0,2.2784
0,2.29
0,2.3016
0,2.3132
0,2.3248
0.0028679,2.3364
0,2.348
0,2.3597
0.021483,2.3713
0.026593,2.3829
0,2.3945
0,2.4061
0.0033437,2.4177
0,2.4293
0,2.4409
0,2.4525
0,2.4641
0.024597,2.4758
0,2.4874
0,2.499
0,2.5106
0,2.5222
0,2.5338
0,2.5454
0,2.557
0,2.5686
0,2.5802
0,2.5919
0,2.6035
0,2.6151
0,2.6267
0,2.6383
0,2.6499
0,2.6615
0,2.6731
0,2.6847
0,2.6963
0,2.708
0,2.7196
0,2.7312
0,2.7428
0,2.7544
0,2.766
0,2.7776
0,2.7892
0,2.8008
0.024026,2.8124
0.2775,2.8241
0,2.8357
0.0037742,2.8473
0.017922,2.8589
0,2.8705
0,2.8821
0,2.8937
0,2.9053
0.10763,2.9169
0.004431,2.9285
0,2.9402
0,2.9518
0,2.9634
0,2.975
0,2.9866
0,2.9982
0,3.0098
0,3.0214
0,3.033
0,3.0446
0,3.0563
0,3.0679
0,3.0795
0.0059195,3.0911
0.027639,3.1027
0,3.1143
0,3.1259
0,3.1375
0,3.1491
0,3.1607
0,3.1724
0,3.184
0,3.1956
0,3.2072
0,3.2188
0,3.2304
0,3.242
0.062909,3.2536
0,3.2652
0.039992,3.2768
0.031263,3.2885
0.032408,3.3001
0.0090922,3.3117
0.0080802,3.3233
0.022681,3.3349
0.22828,3.3465
0.42023,3.3581
