0,0.014444
0,0.026054
0,0.037664
0,0.049274
0,0.060884
0,0.072494
0,0.084104
0,0.095714
0,0.10732
0,0.11893
0,0.13054
0,0.14215
0,0.15376
0,0.16537
0,0.17698
0,0.18859
0,0.2002
0,0.21181
0,0.22342
0,0.23503
0,0.24664
0,0.25825
0,0.26986
0,0.28147
0,0.29308
0,0.30469
0,0.3163
0,0.32791
0,0.33952
0,0.35113
0,0.36274
0,0.37435
0,0.38596
0,0.39757
0,0.40918
0,0.42079
0,0.4324
0,0.44401
0,0.45562
0,0.46723
0,0.47884
0,0.49045
0,0.50206
0,0.51367
0,0.52528
0,0.53689
0,0.5485
0,0.56011
0,0.57172
0,0.58333
0,0.59494
0,0.60655
0,0.61816
0,0.62977
0,0.64138
0,0.65299
0,0.6646
0,0.67621
0,0.68782
0,0.69943
0,0.71104
0,0.72265
0,0.73426
0.54573,0.74587
0.76836,0.75748
0.5593,0.76909
0.6129,0.7807
0.37719,0.79231
0.2928,0.80392
0.23285,0.81553
0.29328,0.82714
0.33723,0.83875
0.36765,0.85036
0.28605,0.86197
0.35667,0.87358
0.46861,0.88519
0.27316,0.8968
0.33884,0.90841
0.33067,0.92002
0.40618,0.93163
0.37114,0.94324
0.49682,0.95485
0.4996,0.96646
0.55238,0.97807
0.55337,0.98968
0.54147,1.0013
0.5696,1.0129
0.53869,1.0245
0.52763,1.0361
0.63231,1.0477
0.6086,1.0593
0.56433,1.071
0.57981,1.0826
0.66532,1.0942
0.6766,1.1058
0.64573,1.1174
0.7389,1.129
0.77921,1.1406
0.74878,1.1522
0.73677,1.1638
0.72013,1.1754
0.65672,1.1871
0.69121,1.1987
0.68466,1.2103
0.54324,1.2219
0.57778,1.2335
0.59051,1.2451
0.50931,1.2567
0.46447,1.2683
0.49798,1.2799
0.41212,1.2915
0.45104,1.3032
0.40459,1.3148
0.41144,1.3264
0.43967,1.338
0.52576,1.3496
0.5575,1.3612
0.44532,1.3728
0.39374,1.3844
0.37099,1.396
0.29273,1.4076
0.33227,1.4193
0.32792,1.4309
0.16626,1.4425
0.30944,1.4541
0.46765,1.4657
0.28263,1.4773
0.42619,1.4889
0.45551,1.5005
0.41488,1.5121
0.17104,1.5237
0.251,1.5354
0.12682,1.547
0.1805,1.5586
0.14902,1.5702
0.10561,1.5818
0.26459,1.5934
0.19422,1.605
0.026183,1.6166
0.095895,1.6282
0.17704,1.6398
0,1.6515
0.13301,1.6631
0.13602,1.6747
0,1.6863
0,1.6979
0,1.7095
0.099633,1.7211
0.0069812,1.7327
0,1.7443
0,1.7559
0,1.7676
0,1.7792
0,1.7908
0,1.8024
0,1.814
0,1.8256
0,1.8372
0,1.8488
0,1.8604
0,1.872
0,1.8837
0,1.8953
0,1.9069
0,1.9185
0,1.9301
0,1.9417
0,1.9533
0,1.9649
0,1.9765
0,1.9881
0,1.9998
0,2.0114
0,2.023
0,2.0346
0,2.0462
0,2.0578
0,2.0694
0,2.081
0,2.0926
0,2.1042
0,2.1159
0,2.1275
0,2.1391
0,2.1507
0,2.1623
0,2.1739
0,2.1855
0,2.1971
0,2.2087
0,2.2203
0,2.232
0,2.2436
0,2.2552
0,2.2668
0,2.2784
0,2.29
0.053757,2.3016
0,2.3132
0,2.3248
0,2.3364
0,2.348
0,2.3597
0,2.3713
0,2.3829
0,2.3945
0,2.4061
0,2.4177
0,2.4293
0,2.4409
0,2.4525
0.013497,2.4641
0,2.4758
0,2.4874
0,2.499
0,2.5106
0,2.5222
0,2.5338
0,2.5454
0,2.557
0,2.5686
0,2.5802
0,2.5919
0,2.6035
0,2.6151
0,2.6267
0,2.6383
0,2.6499
0,2.6615
0,2.6731
0,2.6847
0,2.6963
0.0075163,2.708
0.28275,2.7196
0.17279,2.7312
0.16835,2.7428
0.32839,2.7544
0.28508,2.766
0.32863,2.7776
0.24726,2.7892
0.42061,2.8008
0.54034,2.8124
0.51892,2.8241
0.48973,2.8357
0.39073,2.8473
0.36335,2.8589
0.285,2.8705
0.13259,2.8821
0.33813,2.8937
0.37476,2.9053
0.36547,2.9169
0.37744,2.9285
0.4006,2.9402
0.47065,2.9518
0.62547,2.9634
0.60832,2.975
0.72465,2.9866
0.82405,2.9982
0.76611,3.0098
0.64881,3.0214
0.69619,3.033
0.46094,3.0446
0.30679,3.0563
0.32591,3.0679
0.38124,3.0795
0.34902,3.0911
0.35616,3.1027
0.61737,3.1143
0.65416,3.1259
0.58781,3.1375
0.54199,3.1491
0.70496,3.1607
0.67603,3.1724
0.45984,3.184
0.41002,3.1956
0.3288,3.2072
0.42009,3.2188
0.45079,3.2304
0.40241,3.242
0.56257,3.2536
0.60529,3.2652
0.48565,3.2768
0.5668,3.2885
0.4904,3.3001
0.25264,3.3117
0.19381,3.3233
0.17807,3.3349
