0.000000000000000000e+00 1.444444444444444378e-02
0.000000000000000000e+00 2.605442176870748083e-02
0.000000000000000000e+00 3.766439909297052135e-02
1.055224021975940119e-01 4.927437641723356188e-02
8.687223042836045295e-02 6.088435374149660240e-02
7.432432432432434233e-02 7.249433106575964292e-02
8.963822756926209667e-02 8.410430839002266956e-02
5.996670828131500652e-02 9.571428571428571008e-02
4.236050248320188949e-02 1.073242630385487506e-01
7.716853693559533323e-02 1.189342403628117911e-01
8.036352496681298252e-02 1.305442176870748316e-01
5.858868150514018325e-02 1.421541950113378860e-01
3.946033072652377349e-02 1.537641723356009127e-01
4.280265574233643733e-02 1.653741496598639671e-01
4.176267281105994211e-02 1.769841269841269937e-01
4.654994850669413875e-02 1.885941043083900481e-01
5.515778308141072728e-02 2.002040816326530748e-01
7.327500497116723466e-02 2.118140589569161014e-01
5.671880255634043078e-02 2.234240362811791558e-01
8.953873982514315433e-02 2.350340136054421825e-01
6.850810175468058372e-02 2.466439909297052369e-01
6.468493973319611179e-02 2.582539682539682357e-01
1.195574906699840012e-01 2.698639455782312901e-01
1.201865582396556276e-01 2.814739229024943445e-01
5.715305596319364412e-02 2.930839002267573434e-01
5.649404597064522360e-02 3.046938775510203978e-01
8.062670192193854835e-02 3.163038548752834522e-01
5.840071877807728740e-02 3.279138321995464511e-01
5.149765729585009666e-02 3.395238095238095055e-01
7.921146953405022728e-02 3.511337868480725599e-01
5.881863214419513763e-02 3.627437641723356143e-01
5.946184384649311205e-02 3.743537414965986132e-01
6.289120715350227098e-02 3.859637188208616676e-01
7.991560556707133500e-02 3.975736961451247220e-01
6.303269796993649088e-02 4.091836734693877209e-01
6.364155251141556668e-02 4.207936507936507753e-01
7.581227436823101407e-02 4.324036281179138297e-01
4.997043169722059641e-02 4.440136054421768841e-01
9.844404548174745528e-02 4.556235827664398830e-01
8.467319950528018335e-02 4.672335600907029374e-01
3.784477228992944031e-02 4.788435374149659918e-01
6.922700587084151813e-02 4.904535147392289907e-01
7.870451748989282237e-02 5.020634920634921006e-01
4.056682411781054043e-02 5.136734693877551550e-01
5.142857142857137909e-02 5.252834467120182094e-01
7.077893205060836745e-02 5.368934240362812638e-01
3.752657362048250622e-02 5.485034013605443182e-01
6.523385722401064957e-02 5.601133786848072615e-01
4.607023755609540583e-02 5.717233560090703159e-01
7.048644980703167029e-02 5.833333333333333703e-01
8.804603951422873553e-02 5.949433106575964247e-01
7.521873503678233597e-02 6.065532879818594791e-01
6.199881826622777314e-02 6.181632653061225335e-01
7.503881317923066785e-02 6.297732426303855879e-01
4.533489324363848549e-02 6.413832199546485313e-01
6.962555329584874109e-02 6.529931972789115857e-01
6.456200227531283531e-02 6.646031746031746401e-01
4.847299658816672796e-02 6.762131519274376945e-01
4.942011424614856097e-02 6.878231292517007489e-01
3.388168645821987290e-02 6.994331065759638033e-01
2.156346468131464800e-02 7.110430839002268577e-01
1.237587585436100701e-01 7.226530612244898011e-01
1.126415671870217849e-01 7.342630385487528555e-01
6.093250294563201663e-02 7.458730158730159099e-01
4.738933030646996780e-02 7.574829931972789643e-01
4.581102950329885015e-02 7.690929705215420187e-01
4.943699250818711644e-02 7.807029478458050731e-01
6.485638321056530486e-02 7.923129251700681275e-01
6.281385649842541330e-02 8.039229024943310709e-01
0.000000000000000000e+00 8.155328798185941253e-01
0.000000000000000000e+00 8.271428571428571797e-01
3.680236318190555078e-02 8.387528344671202341e-01
4.442951015531659831e-02 8.503628117913832885e-01
1.225576501910941030e-02 8.619727891156463429e-01
4.379266684940807952e-02 8.735827664399093972e-01
8.586955644021676548e-02 8.851927437641723406e-01
0.000000000000000000e+00 8.968027210884353950e-01
0.000000000000000000e+00 9.084126984126984494e-01
0.000000000000000000e+00 9.200226757369615038e-01
0.000000000000000000e+00 9.316326530612245582e-01
0.000000000000000000e+00 9.432426303854876126e-01
