0.010041666,0
0.020041666,0
0.030083333,0
0.040125000,0
0.050125000,0
0.060166666,0
0.070208333,0
0.080208333,0
0.090250000,0
0.100291666,0
0.110291666,0
0.120333333,0
0.130375000,0
0.140375000,0
0.150416666,0
0.160458333,0
0.170458333,0
0.180500000,0
0.190541666,0
0.200541666,0
0.210583333,0
0.220625000,0
0.230625000,0
0.240666666,0
0.250708333,0
0.260708333,0
0.270750000,0
0.280791666,0
0.290791666,0
0.300833333,0
0.310875000,0
0.320875000,0
0.330916666,0
0.340958333,0
0.350958333,0
0.361000000,0
0.371041666,0
0.381041666,0
0.391083333,0
0.401125000,0
0.411125000,0
0.421166666,0
0.431208333,0
0.441208333,256.788
0.451250000,275.329
0.461291666,291.102
0.471291666,310.836
0.481333333,327.135
0.491375000,347.056
0.501375000,364.102
0.511416666,380.231
0.521458333,391.181
0.531458333,400.036
0.541500000,404.931
0.551541666,407.714
0.561541666,408.802
0.571583333,407.871
0.581625000,405.103
0.591625000,401.401
0.601666666,398.334
0.611708333,396.651
0.621708333,396.288
0.631750000,397.799
0.641791666,401.46
0.651791666,406.961
0.661833333,413.718
0.671875000,420.325
0.681875000,426.228
0.691916666,429.793
0.701958333,431.705
0.711958333,432.471
0.722000000,432.541
0.732000000,432.025
0.742041666,431.056
0.752083333,430
0.762083333,429.285
0.772125000,429.076
0.782166666,429.708
0.792166666,430.593
0.802208333,431.909
0.812250000,433.395
0.822250000,434.636
0.832291666,435.509
0.842333333,435.901
0.852333333,436.374
0.862375000,436.893
0.872416666,437.192
0.882416666,437.193
0.892458333,436.852
0.902500000,436.623
0.912500000,436.746
0.922541666,437.141
0.932583333,437.671
0.942583333,437.523
0.952625000,437.067
0.962666666,436.529
0.972666666,435.946
0.982708333,435.647
0.992750000,435.614
1.002750000,436.354
1.012791666,437.215
1.022833333,438.194
1.032833333,438.717
1.042875000,438.82
1.052916666,438.479
1.062916666,438.219
1.072958333,438.222
1.083000000,438.189
1.093000000,438.607
1.103041666,439.309
1.113083333,439.885
1.123083333,440.257
1.133125000,440.701
1.143166666,440.739
1.153166666,440.349
1.163208333,439.982
1.173250000,439.778
1.183250000,440.153
1.193291666,440.674
1.203333333,440.927
1.213333333,440.653
1.223375000,440.532
1.233416666,440.879
1.243416666,441.039
1.253458333,440.999
1.263500000,441.102
1.273500000,440.901
1.283541666,440.228
1.293583333,439.473
1.303583333,438.718
1.313625000,437.903
1.323666666,437.072
1.333666666,436.045
1.343708333,434.891
1.353750000,433.819
1.363750000,433.438
1.373791666,433.998
1.383833333,434.752
1.393833333,435.605
1.403875000,436.688
1.413916666,437.978
1.423916666,438.823
1.433958333,438.686
1.444000000,439.389
1.454000000,441.521
1.464041666,440.692
1.474083333,418.739
1.484083333,379.315
1.494125000,346.097
1.504166666,320.136
1.514166666,0
1.524208333,0
1.534250000,0
1.544250000,0
1.554291666,0
1.564333333,0
1.574333333,0
1.584375000,0
1.594416666,0
1.604416666,350.518
1.614458333,347.776
1.624500000,353.008
1.634500000,367.949
1.644541666,386.694
1.654583333,404.81
1.664583333,423.195
1.674625000,434.605
1.684666666,439.08
1.694666666,439.731
1.704708333,438.45
1.714750000,436.155
1.724750000,433.25
1.734791666,429.388
1.744833333,425.003
1.754833333,420.873
1.764875000,417.211
1.774916666,414.981
1.784916666,413.483
1.794958333,413.418
1.805000000,414.307
1.815000000,415.968
1.825041666,419.215
1.835083333,423.46
1.845083333,428.511
1.855125000,434.588
1.865166666,439.329
1.875166666,442.892
1.885208333,444.607
1.895250000,443.803
1.905250000,439.79
1.915291666,433.981
1.925333333,425.902
1.935333333,418.76
1.945375000,412.932
1.955416666,408.823
1.965416666,405.916
1.975458333,405.072
1.985500000,406.024
1.995500000,409.013
2.005541666,414.11
2.015583333,420.716
2.025583333,427.679
2.035625000,433.51
2.045666666,437.101
2.055666666,439.522
2.065708333,439.741
2.075750000,437.717
2.085750000,431.934
2.095791666,424.456
2.105833333,416.282
2.115833333,409.993
2.125875000,405.951
2.135916666,403.211
2.145916666,402.018
2.155958333,402.493
2.166000000,405.172
2.176000000,409.337
2.186041666,415.642
2.196041666,422.271
2.206083333,429.118
2.216125000,435.217
2.226125000,438.752
2.236166666,441.019
2.246208333,442.456
2.256208333,442.201
2.266250000,438.714
2.276291666,433.875
2.286291666,426.679
2.296333333,418.581
2.306375000,411.762
2.316375000,407.011
2.326416666,403.941
2.336458333,402.727
2.346458333,403.48
2.356500000,405.432
2.366541666,408.85
2.376541666,414.138
2.386583333,419.451
2.396625000,424.577
2.406625000,429.54
2.416666666,433.196
2.426708333,435.321
2.436708333,435.016
2.446750000,433.264
2.456791666,429.566
2.466791666,424.42
2.476833333,420.085
2.486875000,412.536
2.496875000,400.643
2.506916666,400.915
2.516958333,401.84
2.526958333,406.56
2.537000000,412.207
2.547041666,418.334
2.557041666,424.276
2.567083333,428.929
2.577125000,430.782
2.587125000,426.48
2.597166666,414.457
2.607208333,395.486
2.617208333,376.008
2.627250000,345.094
2.637291666,0
2.647291666,0
2.657333333,0
2.667375000,0
2.677375000,0
2.687416666,0
2.697458333,0
2.707458333,0
2.717500000,0
2.727541666,0
2.737541666,0
2.747583333,0
2.757625000,0
2.767625000,0
2.777666666,0
2.787708333,0
2.797708333,0
2.807750000,0
2.817791666,0
2.827791666,0
2.837833333,0
2.847875000,0
2.857875000,0
2.867916666,0
2.877958333,0
2.887958333,0
2.898000000,0
2.908041666,0
2.918041666,0
2.928083333,0
2.938125000,0
2.948125000,0
2.958166666,0
2.968208333,0
2.978208333,0
2.988250000,0
2.998291666,0
3.008291666,0
3.018333333,0
3.028375000,401.233
3.038375000,407.183
3.048416666,417.03
3.058458333,424.666
3.068458333,428.556
3.078500000,429.562
3.088541666,428.723
3.098541666,427.383
3.108583333,426.063
3.118625000,425.087
3.128625000,424.818
3.138666666,424.367
3.148708333,423.815
3.158708333,423.06
3.168750000,422.429
3.178791666,422.305
3.188791666,422.744
3.198833333,423.399
3.208875000,424.452
3.218875000,426.138
3.228916666,426.186
3.238958333,412.629
3.248958333,362.6
3.259000000,336.413
3.269041666,316.936
3.279041666,0
3.289083333,0
3.299125000,0
3.309125000,0
3.319166666,0
3.329208333,0
3.339208333,0
3.349250000,0
3.359291666,0
3.369291666,0
3.379333333,0
3.389375000,0
3.399375000,0
3.409416666,0
3.419458333,0
3.429458333,378.686
3.439500000,401.411
3.449541666,428.623
3.459541666,449.898
3.469583333,459.538
3.479625000,460.14
3.489625000,459.261
3.499666666,458.267
3.509708333,457.36
3.519708333,457.07
3.529750000,456.324
3.539791666,455.145
3.549791666,453.266
3.559833333,451.871
3.569875000,451.018
3.579875000,450.904
3.589916666,450.58
3.599958333,450.102
3.609958333,450.153
3.620000000,450.823
3.630041666,451.304
3.640041666,451.447
3.650083333,451.338
3.660083333,451.624
3.670125000,451.773
3.680166666,451.674
3.690166666,450.561
3.700208333,448.892
3.710250000,447.044
3.720250000,445.279
3.730291666,443.92
3.740333333,443.616
3.750333333,444.246
3.760375000,445.003
3.770416666,446.019
3.780416666,447.079
3.790458333,448.54
3.800500000,449.954
3.810500000,451.77
3.820541666,452.651
3.830583333,453.507
3.840583333,453.958
3.850625000,454.19
3.860666666,453.867
3.870666666,454.026
3.880708333,455.252
3.890750000,457.941
3.900750000,461.477
3.910791666,465.903
3.920833333,470.366
3.930833333,475.358
3.940875000,480.802
3.950916666,485.227
3.960916666,487.682
3.970958333,488.66
3.981000000,488.69
3.991000000,488.189
4.001041666,487.108
4.011083333,486.589
4.021083333,487.006
4.031125000,487.953
4.041166666,488.841
4.051166666,489.81
4.061208333,490.732
4.071250000,492.091
4.081250000,493.077
4.091291666,494.12
4.101333333,494.537
4.111333333,494.109
4.121375000,493.066
4.131416666,491.921
4.141416666,490.216
4.151458333,487.876
4.161500000,485.397
4.171500000,483.247
4.181541666,480.627
4.191583333,478.039
4.201583333,475.517
4.211625000,473.137
4.221666666,470.727
4.231666666,467.722
4.241708333,464.626
4.251750000,461.118
4.261750000,457.671
4.271791666,453.952
4.281833333,450.619
4.291833333,447.62
4.301875000,445.452
4.311916666,443.567
4.321916666,442.052
4.331958333,440.203
4.342000000,438.708
4.352000000,437.507
4.362041666,436.667
4.372083333,436.273
4.382083333,435.502
4.392125000,434.688
4.402166666,434.325
4.412166666,434.678
4.422208333,435.695
4.432250000,436.392
4.442250000,437.193
4.452291666,438.244
4.462333333,438.772
4.472333333,439.044
4.482375000,439.728
4.492416666,439.07
4.502416666,431.637
4.512458333,409.026
4.522500000,383.643
4.532500000,362.656
4.542541666,357.719
4.552583333,365.684
4.562583333,386.68
4.572625000,410.359
4.582666666,432.963
4.592666666,451.241
4.602708333,459.478
4.612750000,459.295
4.622750000,456.065
4.632791666,451.078
4.642833333,444.977
4.652833333,437.688
4.662875000,432.028
4.672916666,427.5
4.682916666,424.742
4.692958333,423.835
4.703000000,424.737
4.713000000,426.64
4.723041666,429.036
4.733083333,430.282
4.743083333,429.591
4.753125000,426.826
4.763166666,421.585
4.773166666,386.053
4.783208333,344.503
4.793250000,347.843
4.803250000,360.743
4.813291666,371.367
4.823333333,373.984
4.833333333,371.9
4.843375000,371.277
4.853416666,371.139
4.863416666,371.474
4.873458333,372.072
4.883500000,372.679
4.893500000,373.096
4.903541666,373.912
4.913583333,374.262
4.923583333,373.973
4.933625000,373.488
