3.318847537701619110e-02 1.444444444444444378e-02
9.069690387169448975e-02 2.605442176870748083e-02
8.878550666389917190e-02 3.766439909297052135e-02
7.529093241777395917e-02 4.927437641723356188e-02
1.679187182410657453e-01 6.088435374149660240e-02
2.505284799224598569e-01 7.249433106575964292e-02
1.488212453963790871e-01 8.410430839002266956e-02
9.200796719240378341e-02 9.571428571428571008e-02
1.346131046785785657e-01 1.073242630385487506e-01
6.172444194979020970e-02 1.189342403628117911e-01
1.921769929707357605e-01 1.305442176870748316e-01
2.006712326500209587e-01 1.421541950113378860e-01
2.215380980912300402e-01 1.537641723356009127e-01
1.709967734240674941e-01 1.653741496598639671e-01
1.162439771735251925e-01 1.769841269841269937e-01
2.137825575443689230e-01 1.885941043083900481e-01
2.312557454435331117e-01 2.002040816326530748e-01
2.213009870065927309e-01 2.118140589569161014e-01
1.535973002970054679e-01 2.234240362811791558e-01
1.080109062966869704e-01 2.350340136054421825e-01
1.082564150059072139e-01 2.466439909297052369e-01
2.046183944561630330e-01 2.582539682539682357e-01
1.149532186786996757e-01 2.698639455782312901e-01
1.050701646959951718e-01 2.814739229024943445e-01
2.017890698662577753e-01 2.930839002267573434e-01
2.191794782226578198e-01 3.046938775510203978e-01
2.356862145988425361e-01 3.163038548752834522e-01
2.327197373662468483e-01 3.279138321995464511e-01
2.162763053396216106e-01 3.395238095238095055e-01
1.874095225210278270e-01 3.511337868480725599e-01
1.995305145665779989e-01 3.627437641723356143e-01
2.054853512415681926e-01 3.743537414965986132e-01
1.892155057381972316e-01 3.859637188208616676e-01
2.426438565521008561e-01 3.975736961451247220e-01
2.346678854817538795e-01 4.091836734693877209e-01
2.528065731185531462e-01 4.207936507936507753e-01
2.586679530063918930e-01 4.324036281179138297e-01
2.213319892509559850e-01 4.440136054421768841e-01
2.404541390316582428e-01 4.556235827664398830e-01
1.211604914467410143e-01 4.672335600907029374e-01
1.332060465281205142e-01 4.788435374149659918e-01
1.200981505267357807e-01 4.904535147392289907e-01
1.774458197902072376e-01 5.020634920634921006e-01
2.096627414987428661e-01 5.136734693877551550e-01
1.251018028512623781e-01 5.252834467120182094e-01
1.515418112588876598e-01 5.368934240362812638e-01
1.146998828667238346e-01 5.485034013605443182e-01
4.320437752221534256e-01 5.601133786848072615e-01
6.718943021297556495e-01 5.717233560090703159e-01
5.929126818375349828e-01 5.833333333333333703e-01
4.187789460604486313e-01 5.949433106575964247e-01
4.571956143075455170e-01 6.065532879818594791e-01
5.196271521834983087e-01 6.181632653061225335e-01
4.383525742328617802e-01 6.297732426303855879e-01
6.030853820524095799e-01 6.413832199546485313e-01
5.910011704629907214e-01 6.529931972789115857e-01
3.925871259144095848e-01 6.646031746031746401e-01
4.172547588707405941e-01 6.762131519274376945e-01
4.076091553236818044e-01 6.878231292517007489e-01
3.011135676851193210e-01 6.994331065759638033e-01
3.429263818121698337e-01 7.110430839002268577e-01
2.812377808962426284e-01 7.226530612244898011e-01
3.538024773475801910e-01 7.342630385487528555e-01
4.191757615002432713e-01 7.458730158730159099e-01
4.192203212718574878e-01 7.574829931972789643e-01
4.528630406964077038e-01 7.690929705215420187e-01
5.069433090561532573e-01 7.807029478458050731e-01
5.169363905053248054e-01 7.923129251700681275e-01
4.779817467736671155e-01 8.039229024943310709e-01
2.824286827901431041e-01 8.155328798185941253e-01
2.430445175110383937e-01 8.271428571428571797e-01
3.941906526181955250e-01 8.387528344671202341e-01
4.563999096647918252e-01 8.503628117913832885e-01
6.019049175689330511e-01 8.619727891156463429e-01
6.706956696059371836e-01 8.735827664399093972e-01
7.130827860597721557e-01 8.851927437641723406e-01
7.161614781228113902e-01 8.968027210884353950e-01
6.344244536097792819e-01 9.084126984126984494e-01
6.642426390816240644e-01 9.200226757369615038e-01
7.283219177404529621e-01 9.316326530612245582e-01
7.018493115408459548e-01 9.432426303854876126e-01
6.830287809566981672e-01 9.548526077097506670e-01
6.378169175333412433e-01 9.664625850340136104e-01
6.145358753751647418e-01 9.780725623582766648e-01
5.561156348125954052e-01 9.896825396825397192e-01
3.935519973392395121e-01 1.001292517006802774e+00
4.326917198788980956e-01 1.012902494331065828e+00
5.237153604982431876e-01 1.024512471655328882e+00
4.868549425571571110e-01 1.036122448979591937e+00
6.338528551434028380e-01 1.047732426303854991e+00
6.823798376282824707e-01 1.059342403628118046e+00
5.645635918349021232e-01 1.070952380952381100e+00
5.016560980980881990e-01 1.082562358276644154e+00
3.545935613774874318e-01 1.094172335600906987e+00
4.269436792776677425e-01 1.105782312925170041e+00
4.769232127194508175e-01 1.117392290249433096e+00
4.973723035809883841e-01 1.129002267573696150e+00
5.245502523948308848e-01 1.140612244897959204e+00
3.456551550393500705e-01 1.152222222222222259e+00
4.695124299261025369e-01 1.163832199546485313e+00
5.588349137433612501e-01 1.175442176870748368e+00
5.298505494521346115e-01 1.187052154195011422e+00
4.444985564377856857e-01 1.198662131519274476e+00
2.547905278218316472e-01 1.210272108843537531e+00
3.425350327516972770e-01 1.221882086167800585e+00
3.518131973937693724e-01 1.233492063492063640e+00
4.006082117480800342e-01 1.245102040816326694e+00
5.577323232142359366e-01 1.256712018140589526e+00
4.700387882770479253e-01 1.268321995464852581e+00
4.505729003493139651e-01 1.279931972789115635e+00
4.356811230718523609e-01 1.291541950113378689e+00
5.105871621336748323e-01 1.303151927437641744e+00
4.365113896897964141e-01 1.314761904761904798e+00
4.473606966039344046e-01 1.326371882086167853e+00
5.875942000975290513e-01 1.337981859410430907e+00
3.697938686766719663e-01 1.349591836734693961e+00
6.373956663765896202e-01 1.361201814058957016e+00
4.914993005446708363e-01 1.372811791383220070e+00
4.870757227347550788e-01 1.384421768707483125e+00
4.421074034261487373e-01 1.396031746031746179e+00
4.960292080898531797e-01 1.407641723356009233e+00
5.297561839979205711e-01 1.419251700680272066e+00
4.205408520450393262e-01 1.430861678004535120e+00
4.461814362614933138e-01 1.442471655328798175e+00
4.362000920805964022e-01 1.454081632653061229e+00
4.920086896071665938e-01 1.465691609977324283e+00
5.174146706316919975e-01 1.477301587301587338e+00
5.178783080812361383e-01 1.488911564625850392e+00
5.266171302951758726e-01 1.500521541950113447e+00
5.370755639982256469e-01 1.512131519274376501e+00
5.195344765100486928e-01 1.523741496598639555e+00
5.221119934948836860e-01 1.535351473922902610e+00
5.221892547917059701e-01 1.546961451247165664e+00
5.242265319360465137e-01 1.558571428571428719e+00
5.383945883677812017e-01 1.570181405895691773e+00
5.358263626526469370e-01 1.581791383219954827e+00
5.216287227557196982e-01 1.593401360544217660e+00
5.303815626523045168e-01 1.605011337868480714e+00
5.419864561473624054e-01 1.616621315192743769e+00
5.393344767931704808e-01 1.628231292517006823e+00
5.508912323362480379e-01 1.639841269841269877e+00
5.562544701432480254e-01 1.651451247165532932e+00
5.446613382424877470e-01 1.663061224489795986e+00
5.450370306934599895e-01 1.674671201814059041e+00
4.547421037028333002e-01 1.686281179138322095e+00
5.422884386436896964e-01 1.697891156462585149e+00
5.066339713992272786e-01 1.709501133786848204e+00
5.250505745754268094e-01 1.721111111111111258e+00
4.567875278835554775e-01 1.732721088435374313e+00
4.649613154741374377e-01 1.744331065759637367e+00
6.324684764248855728e-01 1.755941043083900199e+00
5.874505965442518018e-01 1.767551020408163254e+00
7.124813412267454460e-01 1.779160997732426308e+00
4.640878689280095726e-01 1.790770975056689363e+00
4.801133666345596129e-01 1.802380952380952417e+00
4.822731695819795217e-01 1.813990929705215471e+00
6.695486987829497583e-01 1.825600907029478526e+00
8.165037600787039551e-01 1.837210884353741580e+00
7.803335751681559351e-01 1.848820861678004634e+00
3.037226437162986459e-01 1.860430839002267689e+00
2.947461586550623736e-01 1.872040816326530743e+00
3.053467337707991280e-01 1.883650793650793798e+00
3.529438081477952460e-01 1.895260770975056852e+00
3.011597466429800640e-01 1.906870748299319906e+00
4.197616127352702398e-01 1.918480725623582739e+00
4.143481152469282724e-01 1.930090702947845793e+00
3.150406735636742672e-01 1.941700680272108848e+00
3.642383989240621789e-01 1.953310657596371902e+00
4.772556265335398118e-01 1.964920634920634956e+00
4.763412201254947353e-01 1.976530612244898011e+00
5.271095551726445727e-01 1.988140589569161065e+00
4.737983509012860805e-01 1.999750566893424120e+00
3.308624099035009092e-01 2.011360544217687174e+00
2.703269989001637619e-01 2.022970521541950006e+00
3.047762396659330353e-01 2.034580498866213283e+00
3.928551076132080766e-01 2.046190476190476115e+00
3.034203937266527484e-01 2.057800453514739392e+00
1.878750088278834385e-01 2.069410430839002224e+00
2.477335790993527853e-01 2.081020408163265500e+00
2.682109864586754711e-01 2.092630385487528333e+00
2.591559760477298857e-01 2.104240362811791609e+00
1.232172149781241011e-01 2.115850340136054442e+00
2.744449965718287476e-02 2.127460317460317718e+00
2.030103384499996055e-01 2.139070294784580550e+00
3.596336144442555671e-01 2.150680272108843827e+00
2.656942538144346777e-01 2.162290249433106659e+00
2.595157813044020045e-01 2.173900226757369492e+00
1.442981057862483540e-01 2.185510204081632768e+00
