1.774335937500000000e+04 7.591815707268733604e+03 7.473799871783458002e+03 4.687500000000000000e-02 5.515778308141072728e-02 1.857596371882086206e-01
1.653750000000000000e+04 6.724975267361186525e+03 7.299921375678391087e+03 6.738281250000000000e-02 7.327500497116723466e-02 1.973696145124716472e-01
1.774335937500000000e+04 7.987805516388097203e+03 7.368829366994219527e+03 5.175781250000000000e-02 5.671880255634043078e-02 2.089795918367347016e-01
1.744189453125000000e+04 7.897546393453161727e+03 7.262487032616892066e+03 4.003906250000000000e-02 8.953873982514315433e-02 2.205895691609977283e-01
1.791562500000000000e+04 8.130994393226899774e+03 7.381781256015564395e+03 1.103515625000000000e-01 6.850810175468058372e-02 2.321995464852607827e-01
1.770029296875000000e+04 8.161471235331427124e+03 7.284129227142423588e+03 1.425781250000000000e-01 6.468493973319611179e-02 2.438095238095238093e-01
1.752802734375000000e+04 7.572295141273099944e+03 7.297924639528011539e+03 1.035156250000000000e-01 1.195574906699840012e-01 2.554195011337868637e-01
1.774335937500000000e+04 8.220997902974449971e+03 7.321015282261207176e+03 5.273437500000000000e-02 1.201865582396556276e-01 2.670294784580499181e-01
1.701123046875000000e+04 7.758344385492604488e+03 7.209921464058144011e+03 9.277343750000000000e-02 5.715305596319364412e-02 2.786394557823129170e-01
1.817402343750000000e+04 9.326995595287440665e+03 7.170979393819970937e+03 1.279296875000000000e-01 5.649404597064522360e-02 2.902494331065759714e-01
1.787255859375000000e+04 8.245643649697101864e+03 7.356126879962263956e+03 1.552734375000000000e-01 8.062670192193854835e-02 3.018594104308390258e-01
1.718349609375000000e+04 7.629177616631102865e+03 7.279654146311297154e+03 1.533203125000000000e-01 5.840071877807728740e-02 3.134693877551020247e-01
1.782949218750000000e+04 8.368622339779438335e+03 7.362223053288722440e+03 7.226562500000000000e-02 5.149765729585009666e-02 3.250793650793650791e-01
1.662363281250000000e+04 6.881283357765426445e+03 7.273239566940583245e+03 4.394531250000000000e-02 7.921146953405022728e-02 3.366893424036281335e-01
1.770029296875000000e+04 8.478858687315016141e+03 7.153039468803409363e+03 4.589843750000000000e-02 5.881863214419513763e-02 3.482993197278911879e-01
1.670976562500000000e+04 7.084787895477863458e+03 7.226941485421004472e+03 6.542968750000000000e-02 5.946184384649311205e-02 3.599092970521541868e-01
1.683896484375000000e+04 6.822394338344823154e+03 7.373163562717572859e+03 6.933593750000000000e-02 6.289120715350227098e-02 3.715192743764172412e-01
1.813095703125000000e+04 8.877719823248882676e+03 7.276009961133804609e+03 1.484375000000000000e-01 7.991560556707133500e-02 3.831292517006802956e-01
1.843242187500000000e+04 9.524887538521628812e+03 7.144660165133849659e+03 2.021484375000000000e-01 6.303269796993649088e-02 3.947392290249432945e-01
1.795869140625000000e+04 8.741436478446608817e+03 7.227607463264859689e+03 1.279296875000000000e-01 6.364155251141556668e-02 4.063492063492063489e-01
1.800175781250000000e+04 8.312495095206591941e+03 7.458334058195703619e+03 7.519531250000000000e-02 7.581227436823101407e-02 4.179591836734694033e-01
1.877695312500000000e+04 9.189601834041099210e+03 7.387761703883325026e+03 1.435546875000000000e-01 4.997043169722059641e-02 4.295691609977324577e-01
1.795869140625000000e+04 8.442497287325015350e+03 7.380852098557591489e+03 1.357421875000000000e-01 9.844404548174745528e-02 4.411791383219954565e-01
1.744189453125000000e+04 7.847771867214519261e+03 7.415903083926302315e+03 7.617187500000000000e-02 8.467319950528018335e-02 4.527891156462585109e-01
1.830322265625000000e+04 8.996908751881341232e+03 7.171662050615189401e+03 9.960937500000000000e-02 3.784477228992944031e-02 4.643990929705215653e-01
1.757109375000000000e+04 8.699561548467498142e+03 7.135335374517995660e+03 1.181640625000000000e-01 6.922700587084151813e-02 4.760090702947845642e-01
1.800175781250000000e+04 8.586491779001582472e+03 7.306518015032746007e+03 1.630859375000000000e-01 7.870451748989282237e-02 4.876190476190476186e-01
1.722656250000000000e+04 7.845287500152753637e+03 7.337440295917154799e+03 1.152343750000000000e-01 4.056682411781054043e-02 4.992290249433106730e-01
1.761416015625000000e+04 8.210393771793756969e+03 7.257060573688671866e+03 8.398437500000000000e-02 5.142857142857137909e-02 5.108390022675737274e-01
1.890615234375000000e+04 9.686908517230967846e+03 7.269234541339567841e+03 1.640625000000000000e-01 7.077893205060836745e-02 5.224489795918367818e-01
1.688203125000000000e+04 7.077259417086374015e+03 7.282688428444665078e+03 1.523437500000000000e-01 3.752657362048250622e-02 5.340589569160998362e-01
1.757109375000000000e+04 8.917587947667612752e+03 7.091693344629421517e+03 1.083984375000000000e-01 6.523385722401064957e-02 5.456689342403627796e-01
1.735576171875000000e+04 7.772918252204655801e+03 7.403837511821516273e+03 9.667968750000000000e-02 4.607023755609540583e-02 5.572789115646258340e-01
1.795869140625000000e+04 8.991300019549096760e+03 7.133339935331958259e+03 1.611328125000000000e-01 7.048644980703167029e-02 5.688888888888888884e-01
1.787255859375000000e+04 8.581136835609062473e+03 7.344097393159931926e+03 1.826171875000000000e-01 8.804603951422873553e-02 5.804988662131519428e-01
1.744189453125000000e+04 8.466824059533952095e+03 7.150707856705025733e+03 1.601562500000000000e-01 7.521873503678233597e-02 5.921088435374149972e-01
1.778642578125000000e+04 9.010199586520666344e+03 7.139118016559013085e+03 1.474609375000000000e-01 6.199881826622777314e-02 6.037188208616780516e-01
1.782949218750000000e+04 8.051926412655554486e+03 7.285717104521907459e+03 1.464843750000000000e-01 7.503881317923066785e-02 6.153287981859411060e-01
1.826015625000000000e+04 8.829343029103783920e+03 7.421003861401299218e+03 1.171875000000000000e-01 4.533489324363848549e-02 6.269387755102040494e-01
1.722656250000000000e+04 8.358232460102039113e+03 7.126030357908363840e+03 8.007812500000000000e-02 6.962555329584874109e-02 6.385487528344671038e-01
1.774335937500000000e+04 8.440181656417127670e+03 7.137615237351405995e+03 1.337890625000000000e-01 6.456200227531283531e-02 6.501587301587301582e-01
1.782949218750000000e+04 8.596144528508048097e+03 7.274770226503486811e+03 1.601562500000000000e-01 4.847299658816672796e-02 6.617687074829932126e-01
1.817402343750000000e+04 8.986544087936266806e+03 7.269011386425372621e+03 1.250000000000000000e-01 4.942011424614856097e-02 6.733786848072562670e-01
1.787255859375000000e+04 8.570773596094657478e+03 7.329463450399694921e+03 6.640625000000000000e-02 3.388168645821987290e-02 6.849886621315193214e-01
1.593457031250000000e+04 6.280349794717432815e+03 7.163731609464264693e+03 9.570312500000000000e-02 2.156346468131464800e-02 6.965986394557823758e-01
1.800175781250000000e+04 8.982060714307903254e+03 7.099684098250170791e+03 1.416015625000000000e-01 1.237587585436100701e-01 7.082086167800453191e-01
1.770029296875000000e+04 7.501315690616327629e+03 7.456947971571917151e+03 1.298828125000000000e-01 1.126415671870217849e-01 7.198185941043083735e-01
1.726962890625000000e+04 7.172579573690994948e+03 7.441938979870251387e+03 8.593750000000000000e-02 6.093250294563201663e-02 7.314285714285714279e-01
1.787255859375000000e+04 8.239005190406054680e+03 7.297568916170482225e+03 9.960937500000000000e-02 4.738933030646996780e-02 7.430385487528344823e-01
1.692509765625000000e+04 7.022728500137686751e+03 7.366280156068291035e+03 1.074218750000000000e-01 4.581102950329885015e-02 7.546485260770975367e-01
1.782949218750000000e+04 8.170359781979879699e+03 7.291960674168589321e+03 5.468750000000000000e-02 4.943699250818711644e-02 7.662585034013605911e-01
1.670976562500000000e+04 7.093959786567850642e+03 7.255231546103913388e+03 4.687500000000000000e-02 6.485638321056530486e-02 7.778684807256236455e-01
1.778642578125000000e+04 8.841225048524856902e+03 7.250134481081573540e+03 7.226562500000000000e-02 6.281385649842541330e-02 7.894784580498865889e-01
1.791562500000000000e+04 8.403819459523027035e+03 7.343442449287384989e+03 6.835937500000000000e-02 0.000000000000000000e+00 8.010884353741496433e-01
1.735576171875000000e+04 8.277047316828571638e+03 7.316618122266121645e+03 9.960937500000000000e-02 0.000000000000000000e+00 8.126984126984126977e-01
1.451337890625000000e+04 6.947930602707645448e+03 6.233645606900470739e+03 1.289062500000000000e-01 3.680236318190555078e-02 8.243083900226757521e-01
1.360898437500000000e+04 5.975959400631403696e+03 6.087582680352493298e+03 1.289062500000000000e-01 4.442951015531659831e-02 8.359183673469388065e-01
1.447031250000000000e+04 6.963197137593313528e+03 6.071929567336692344e+03 1.533203125000000000e-01 1.225576501910941030e-02 8.475283446712018609e-01
1.335058593750000000e+04 5.858805554871718414e+03 5.999550582199334713e+03 1.328125000000000000e-01 4.379266684940807952e-02 8.591383219954649153e-01
1.455644531250000000e+04 7.131284187671119071e+03 6.001256897894589201e+03 1.689453125000000000e-01 8.586955644021676548e-02 8.707482993197278587e-01
1.382431640625000000e+04 6.282724173168291600e+03 5.988265646942537387e+03 1.572265625000000000e-01 0.000000000000000000e+00 8.823582766439909131e-01
1.347978515625000000e+04 5.959731677795247379e+03 5.957294282460597060e+03 8.398437500000000000e-02 0.000000000000000000e+00 8.939682539682539675e-01
1.382431640625000000e+04 6.151158979765968070e+03 5.972035870667679774e+03 8.496093750000000000e-02 0.000000000000000000e+00 9.055782312925170219e-01
1.283378906250000000e+04 5.378472537131103309e+03 5.894528184862709168e+03 7.910156250000000000e-02 0.000000000000000000e+00 9.171882086167800763e-01
1.270458984375000000e+04 5.212925568766644574e+03 5.965122759294663410e+03 6.542968750000000000e-02 0.000000000000000000e+00 9.287981859410431307e-01
1.343671875000000000e+04 6.013131282515908424e+03 5.974202868293151369e+03 1.015625000000000000e-01 0.000000000000000000e+00 9.404081632653061851e-01
1.313525390625000000e+04 5.577442987665705914e+03 5.958896632776414663e+03 1.621093750000000000e-01 0.000000000000000000e+00 9.520181405895691285e-01
1.395351562500000000e+04 5.909979862931264506e+03 6.131078387385367932e+03 1.621093750000000000e-01 0.000000000000000000e+00 9.636281179138321829e-01
1.442724609375000000e+04 6.802643054336827845e+03 6.033917653715641791e+03 1.406250000000000000e-01 0.000000000000000000e+00 9.752380952380952372e-01
1.391044921875000000e+04 6.234036413706793610e+03 5.937515088721225766e+03 1.523437500000000000e-01 0.000000000000000000e+00 9.868480725623582916e-01
1.378125000000000000e+04 5.708868098071138775e+03 6.141704429110497585e+03 1.210937500000000000e-01 0.000000000000000000e+00 9.984580498866213460e-01
1.408271484375000000e+04 6.472942232295856229e+03 6.137630180493083571e+03 7.519531250000000000e-02 1.966379101155601994e-03 1.010068027210884400e+00
1.382431640625000000e+04 6.123244898151078814e+03 5.986163683726742420e+03 9.277343750000000000e-02 0.000000000000000000e+00 1.021678004535147455e+00
1.356591796875000000e+04 5.978316011230675031e+03 5.878408589762053452e+03 9.765625000000000000e-02 0.000000000000000000e+00 1.033287981859410509e+00
1.408271484375000000e+04 6.269465041198805920e+03 6.145454839158325740e+03 1.191406250000000000e-01 0.000000000000000000e+00 1.044897959183673564e+00
1.468564453125000000e+04 6.778115050134564626e+03 6.176163987264008938e+03 1.123046875000000000e-01 0.000000000000000000e+00 1.056507936507936618e+00
1.339365234375000000e+04 5.810399708189841476e+03 6.029283074487478189e+03 7.519531250000000000e-02 0.000000000000000000e+00 1.068117913832199672e+00
1.360898437500000000e+04 5.694039972647604372e+03 6.085514136613029223e+03 7.617187500000000000e-02 0.000000000000000000e+00 1.079727891156462505e+00
1.412578125000000000e+04 6.827592308311353008e+03 5.987156648151159970e+03 9.179687500000000000e-02 0.000000000000000000e+00 1.091337868480725559e+00
1.382431640625000000e+04 6.207979085172300984e+03 6.138754644309230571e+03 1.191406250000000000e-01 0.000000000000000000e+00 1.102947845804988614e+00
1.373818359375000000e+04 5.964750127670403344e+03 6.069321260738042838e+03 7.812500000000000000e-02 1.340928729157997434e-02 1.114557823129251668e+00
1.360898437500000000e+04 5.580654104927009939e+03 6.120433356582909255e+03 2.734375000000000000e-02 5.318001689079454586e-02 1.126167800453514722e+00
1.347978515625000000e+04 5.631722958173446386e+03 6.078762114062114051e+03 4.003906250000000000e-02 7.653555912217169244e-03 1.137777777777777777e+00
1.412578125000000000e+04 6.476146229530058918e+03 6.046757966761170792e+03 8.886718750000000000e-02 0.000000000000000000e+00 1.149387755102040831e+00
1.408271484375000000e+04 6.104451053660485741e+03 6.113574474493070738e+03 1.210937500000000000e-01 2.338742766592627476e-02 1.160997732426303886e+00
1.408271484375000000e+04 6.387761215027450817e+03 6.066488513809038523e+03 9.667968750000000000e-02 0.000000000000000000e+00 1.172607709750566940e+00
1.416884765625000000e+04 5.998913651251581541e+03 6.226429907905330765e+03 1.083984375000000000e-01 0.000000000000000000e+00 1.184217687074829994e+00
1.378125000000000000e+04 5.886821115316859505e+03 6.109689864681655308e+03 1.005859375000000000e-01 0.000000000000000000e+00 1.195827664399093049e+00
1.416884765625000000e+04 6.080065032210582103e+03 6.252722004483857745e+03 7.421875000000000000e-02 0.000000000000000000e+00 1.207437641723356103e+00
1.386738281250000000e+04 6.663556686219771109e+03 5.869562524983692128e+03 9.960937500000000000e-02 0.000000000000000000e+00 1.219047619047619158e+00
1.391044921875000000e+04 6.006298719979924499e+03 6.089774149461457455e+03 8.203125000000000000e-02 0.000000000000000000e+00 1.230657596371882212e+00
1.382431640625000000e+04 5.724592204717031564e+03 6.124943593795442212e+03 4.003906250000000000e-02 0.000000000000000000e+00 1.242267573696145044e+00
1.339365234375000000e+04 5.777356916483630812e+03 5.960576863414751642e+03 3.906250000000000000e-02 0.000000000000000000e+00 1.253877551020408099e+00
1.373818359375000000e+04 5.990215121066416941e+03 6.128981909351469767e+03 6.738281250000000000e-02 0.000000000000000000e+00 1.265487528344671153e+00
1.429804687500000000e+04 6.471246917718603981e+03 6.151875987779999377e+03 1.367187500000000000e-01 1.861972541806279358e-01 1.277097505668934208e+00
1.472871093750000000e+04 7.401314756404752188e+03 6.003205719697279164e+03 1.806640625000000000e-01 0.000000000000000000e+00 1.288707482993197262e+00
1.416884765625000000e+04 6.328063965622025535e+03 6.132529343930171308e+03 1.083984375000000000e-01 0.000000000000000000e+00 1.300317460317460316e+00
1.291992187500000000e+04 5.463986366417227146e+03 5.876729087095645809e+03 7.226562500000000000e-02 0.000000000000000000e+00 1.311927437641723371e+00
1.326445312500000000e+04 6.060130601189969639e+03 5.892406636522046938e+03 1.416015625000000000e-01 0.000000000000000000e+00 1.323537414965986425e+00
1.352285156250000000e+04 5.917341118605324482e+03 5.983895552471594783e+03 1.279296875000000000e-01 0.000000000000000000e+00 1.335147392290249480e+00
1.365205078125000000e+04 6.142515014949191027e+03 5.982629322863352172e+03 7.910156250000000000e-02 0.000000000000000000e+00 1.346757369614512534e+00
1.304912109375000000e+04 5.259660373694542614e+03 5.918079057432609261e+03 6.933593750000000000e-02 0.000000000000000000e+00 1.358367346938775588e+00
1.356591796875000000e+04 5.675655068103748818e+03 6.138409495943785259e+03 3.125000000000000000e-02 0.000000000000000000e+00 1.369977324263038643e+00
1.309218750000000000e+04 5.605495220006232557e+03 5.936093995029448706e+03 7.519531250000000000e-02 9.005567670242220490e-02 1.381587301587301697e+00
1.304912109375000000e+04 5.598994624922041112e+03 5.754365277355255785e+03 1.259765625000000000e-01 9.505787052559577788e-02 1.393197278911564752e+00
1.360898437500000000e+04 5.956355021201125055e+03 5.863219474715760953e+03 1.093750000000000000e-01 1.020376112322747275e-01 1.404807256235827584e+00
1.261845703125000000e+04 5.375347772241430903e+03 5.728944134455139647e+03 7.128906250000000000e-02 7.852298828998249824e-02 1.416417233560090638e+00
1.300605468750000000e+04 5.228348351719520906e+03 5.877930214072796844e+03 3.808593750000000000e-02 0.000000000000000000e+00 1.428027210884353693e+00
1.244619140625000000e+04 4.784908285665385847e+03 5.772923800757087520e+03 5.664062500000000000e-02 0.000000000000000000e+00 1.439637188208616747e+00
1.330751953125000000e+04 5.452484104594261225e+03 5.851946360958186233e+03 8.691406250000000000e-02 0.000000000000000000e+00 1.451247165532879801e+00
1.347978515625000000e+04 6.003775478945198302e+03 5.932909829671383704e+03 1.005859375000000000e-01 0.000000000000000000e+00 1.462857142857142856e+00
1.356591796875000000e+04 5.719874275958455655e+03 5.933330913759311443e+03 7.421875000000000000e-02 0.000000000000000000e+00 1.474467120181405910e+00
1.317832031250000000e+04 5.229500900838852431e+03 6.007525065010324397e+03 3.417968750000000000e-02 0.000000000000000000e+00 1.486077097505668965e+00
1.447031250000000000e+04 6.513457515261690787e+03 6.196977990566998415e+03 4.199218750000000000e-02 0.000000000000000000e+00 1.497687074829932019e+00
1.313525390625000000e+04 5.457926463369666635e+03 5.951606457486016552e+03 6.152343750000000000e-02 0.000000000000000000e+00 1.509297052154195073e+00
1.326445312500000000e+04 5.824240429533051611e+03 5.988755570805648858e+03 7.714843750000000000e-02 0.000000000000000000e+00 1.520907029478458128e+00
1.438417968750000000e+04 6.332367641461096355e+03 6.144425593908727024e+03 1.123046875000000000e-01 0.000000000000000000e+00 1.532517006802721182e+00
1.399658203125000000e+04 6.174294900444664563e+03 6.127202121851546508e+03 1.201171875000000000e-01 1.142338423375244272e-02 1.544126984126984237e+00
1.373818359375000000e+04 5.970084991354320664e+03 6.023070221093510554e+03 1.298828125000000000e-01 4.488240079709715502e-03 1.555736961451247291e+00
1.403964843750000000e+04 6.510692621493245497e+03 5.943878122690398413e+03 1.220703125000000000e-01 0.000000000000000000e+00 1.567346938775510345e+00
1.429804687500000000e+04 6.466839058840180769e+03 6.183904605059880851e+03 6.054687500000000000e-02 0.000000000000000000e+00 1.578956916099773178e+00
1.352285156250000000e+04 5.972010621624287523e+03 6.093963725525279187e+03 3.906250000000000000e-02 0.000000000000000000e+00 1.590566893424036232e+00
1.378125000000000000e+04 5.898540663126464096e+03 6.127806766936228087e+03 4.785156250000000000e-02 0.000000000000000000e+00 1.602176870748299287e+00
1.322138671875000000e+04 5.517063653790462013e+03 6.075366421531272863e+03 3.417968750000000000e-02 0.000000000000000000e+00 1.613786848072562341e+00
1.365205078125000000e+04 5.289420469995150597e+03 6.176636029925040020e+03 4.492187500000000000e-02 0.000000000000000000e+00 1.625396825396825395e+00
1.395351562500000000e+04 5.996475363021573685e+03 6.199963783092394806e+03 9.375000000000000000e-02 0.000000000000000000e+00 1.637006802721088450e+00
1.455644531250000000e+04 6.813404023703958956e+03 6.312530246367517066e+03 8.496093750000000000e-02 0.000000000000000000e+00 1.648616780045351504e+00
1.485791015625000000e+04 6.792358710509024604e+03 6.327520801123788260e+03 6.835937500000000000e-02 0.000000000000000000e+00 1.660226757369614559e+00
1.330751953125000000e+04 5.188324925069346136e+03 6.179492670332273519e+03 7.910156250000000000e-02 0.000000000000000000e+00 1.671836734693877613e+00
1.386738281250000000e+04 5.520586431633418215e+03 6.295415159747293728e+03 4.687500000000000000e-02 1.876751075780003220e-04 1.683446712018140667e+00
1.399658203125000000e+04 5.885500855098043758e+03 6.329358892701496188e+03 1.464843750000000000e-02 4.253513156653776495e-02 1.695056689342403722e+00
1.399658203125000000e+04 5.576090720309347489e+03 6.361980114190718268e+03 3.613281250000000000e-02 3.243063005595991921e-02 1.706666666666666776e+00
1.485791015625000000e+04 6.773485051579468745e+03 6.366541558317588169e+03 5.761718750000000000e-02 2.210332862647146346e-02 1.718276643990929831e+00
1.459951171875000000e+04 6.496113224174640891e+03 6.282631029527926330e+03 7.519531250000000000e-02 4.870520955684809472e-02 1.729886621315192885e+00
1.451337890625000000e+04 6.384802186349417752e+03 6.445479407082993021e+03 9.472656250000000000e-02 0.000000000000000000e+00 1.741496598639455717e+00
1.395351562500000000e+04 5.729045470411511815e+03 6.202087463378173197e+03 1.171875000000000000e-01 0.000000000000000000e+00 1.753106575963718772e+00
1.468564453125000000e+04 6.489079207701859559e+03 6.435000927000336560e+03 9.667968750000000000e-02 0.000000000000000000e+00 1.764716553287981826e+00
1.408271484375000000e+04 5.795583134110758692e+03 6.307081716301393499e+03 8.300781250000000000e-02 0.000000000000000000e+00 1.776326530612244881e+00
1.412578125000000000e+04 5.496935640644941486e+03 6.339323575257903030e+03 8.789062500000000000e-02 1.440496318879558313e-02 1.787936507936507935e+00
1.503017578125000000e+04 6.441812109845764098e+03 6.496044907745004821e+03 8.789062500000000000e-02 3.711203319502032194e-03 1.799546485260770989e+00
1.386738281250000000e+04 5.554970337004136127e+03 6.302541930184111152e+03 9.375000000000000000e-02 1.115949367088608923e-02 1.811156462585034044e+00
1.403964843750000000e+04 5.676274979347618682e+03 6.285866684173219255e+03 7.324218750000000000e-02 2.585583087937259883e-02 1.822766439909297098e+00
1.451337890625000000e+04 6.647864435468890406e+03 6.291114660330303195e+03 7.910156250000000000e-02 0.000000000000000000e+00 1.834376417233560153e+00
1.481484375000000000e+04 6.488287394079505248e+03 6.332254285498138415e+03 7.226562500000000000e-02 0.000000000000000000e+00 1.845986394557823207e+00
1.386738281250000000e+04 5.729345897188004528e+03 6.302761796239360592e+03 6.640625000000000000e-02 4.570883750928844691e-03 1.857596371882086261e+00
1.412578125000000000e+04 5.998449387520098753e+03 6.268954631715895630e+03 1.103515625000000000e-01 2.526181449645281685e-02 1.869206349206349316e+00
1.507324218750000000e+04 7.010298526167409364e+03 6.439543749124727583e+03 1.142578125000000000e-01 2.317419280292909445e-02 1.880816326530612370e+00
1.429804687500000000e+04 5.754018971986257384e+03 6.370245542526497957e+03 9.179687500000000000e-02 4.572327959051414314e-02 1.892426303854875425e+00
1.429804687500000000e+04 6.330636829608089101e+03 6.311431419692947202e+03 8.593750000000000000e-02 1.774228053911430791e-02 1.904036281179138257e+00
1.412578125000000000e+04 6.044981397425513933e+03 6.415086479890012924e+03 7.519531250000000000e-02 0.000000000000000000e+00 1.915646258503401311e+00
1.408271484375000000e+04 5.934201989541907096e+03 6.338781294285477088e+03 7.226562500000000000e-02 0.000000000000000000e+00 1.927256235827664366e+00
1.485791015625000000e+04 6.816023089073930350e+03 6.353242498445612910e+03 1.054687500000000000e-01 0.000000000000000000e+00 1.938866213151927420e+00
1.399658203125000000e+04 6.242416752738315154e+03 6.125646695576338061e+03 1.591796875000000000e-01 0.000000000000000000e+00 1.950476190476190474e+00
1.412578125000000000e+04 5.936728334739352249e+03 6.253599367827804599e+03 1.201171875000000000e-01 0.000000000000000000e+00 1.962086167800453529e+00
1.378125000000000000e+04 5.581105925466518784e+03 6.182797109903237470e+03 6.054687500000000000e-02 0.000000000000000000e+00 1.973696145124716583e+00
1.369511718750000000e+04 5.755460565723863510e+03 6.107390314252544158e+03 8.398437500000000000e-02 9.822828763643742800e-02 1.985306122448979638e+00
1.464257812500000000e+04 6.662654453123556777e+03 6.176785396408684392e+03 1.093750000000000000e-01 0.000000000000000000e+00 1.996916099773242692e+00
1.395351562500000000e+04 5.877354141493920906e+03 6.207137271922577384e+03 7.910156250000000000e-02 0.000000000000000000e+00 2.008526077097505524e+00
1.408271484375000000e+04 6.037436156399606261e+03 6.233847767611853669e+03 9.277343750000000000e-02 0.000000000000000000e+00 2.020136054421768801e+00
1.425498046875000000e+04 6.551346432233290216e+03 6.137727792856658198e+03 1.435546875000000000e-01 0.000000000000000000e+00 2.031746031746031633e+00
1.477177734375000000e+04 6.701029449437233779e+03 6.306499112944007720e+03 1.289062500000000000e-01 0.000000000000000000e+00 2.043356009070294910e+00
1.490097656250000000e+04 7.027001817712853153e+03 6.278420491052186662e+03 1.406250000000000000e-01 0.000000000000000000e+00 2.054965986394557742e+00
1.459951171875000000e+04 6.383782222735431787e+03 6.341565358214891603e+03 1.171875000000000000e-01 0.000000000000000000e+00 2.066575963718821018e+00
1.498710937500000000e+04 6.488003875493913256e+03 6.484984170269071001e+03 6.738281250000000000e-02 0.000000000000000000e+00 2.078185941043083851e+00
1.455644531250000000e+04 6.731258087070375950e+03 6.287013902487489759e+03 8.398437500000000000e-02 0.000000000000000000e+00 2.089795918367347127e+00
1.442724609375000000e+04 6.371646912287761552e+03 6.361626723014369418e+03 7.226562500000000000e-02 4.515379342246793604e-01 2.101405895691609960e+00
1.399658203125000000e+04 5.790949915692783179e+03 6.180328594629960207e+03 6.542968750000000000e-02 4.631310140165192379e-01 2.113015873015873236e+00
1.291992187500000000e+04 5.641228473145822136e+03 5.629515744889090456e+03 8.105468750000000000e-02 1.268846393249879467e-01 2.124625850340136068e+00
1.352285156250000000e+04 6.120655855861332384e+03 5.944647821199424470e+03 8.007812500000000000e-02 1.028783249140519107e-02 2.136235827664399345e+00
1.378125000000000000e+04 5.801822287039477487e+03 6.202765766114739563e+03 6.250000000000000000e-02 0.000000000000000000e+00 2.147845804988662177e+00
1.352285156250000000e+04 4.968784604241364832e+03 6.217977526612992733e+03 4.492187500000000000e-02 8.226401241469116776e-03 2.159455782312925010e+00
1.425498046875000000e+04 5.655163716662122170e+03 6.378196490918336167e+03 3.808593750000000000e-02 2.520661788294464856e-04 2.171065759637188286e+00
1.464257812500000000e+04 6.698011553571435797e+03 6.320006421780609344e+03 5.859375000000000000e-02 0.000000000000000000e+00 2.182675736961451118e+00
1.421191406250000000e+04 5.747214464937487719e+03 6.372193988036890914e+03 6.347656250000000000e-02 0.000000000000000000e+00 2.194285714285714395e+00
1.373818359375000000e+04 5.756968087551510507e+03 6.149907088240694065e+03 9.472656250000000000e-02 0.000000000000000000e+00 2.205895691609977227e+00
1.403964843750000000e+04 5.688243602535324499e+03 6.310689111148555639e+03 1.279296875000000000e-01 0.000000000000000000e+00 2.217505668934240504e+00
1.477177734375000000e+04 6.469154577525437162e+03 6.518848388904621061e+03 8.105468750000000000e-02 0.000000000000000000e+00 2.229115646258503336e+00
1.490097656250000000e+04 6.721572167417984019e+03 6.382998491637827101e+03 9.082031250000000000e-02 2.501228541643963910e-01 2.240725623582766612e+00
